time,topic,depth,speed,target_depth,target_speed,cmd_forward,cmd_vertical,cmd_yaw_rate
1781556388.571067,/auv/state,0.09572318031972342,0.0250486132210905,,,,,
1781556388.5714345,/guidance/setpoint,,,0.09572318031972342,0.0,,,
1781556388.571551,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781556388.5946422,/auv/state,0.09729650277176916,0.01322882650844428,,,,,
1781556388.5987904,/auv/state,0.10100128022819563,0.01322882650844428,,,,,
1781556388.5994823,/guidance/setpoint,,,0.09729650277176916,0.0,,,
1781556388.5996263,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781556388.6048183,/auv/state,0.10072011468582787,0.013577232893052371,,,,,
1781556388.6050494,/guidance/setpoint,,,0.10100128022819563,0.0,,,
1781556388.605194,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781556388.630002,/auv/state,0.09696005614864454,0.013577232893052371,,,,,
1781556388.6303985,/guidance/setpoint,,,0.10072011468582787,0.0,,,
1781556388.6305692,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781556388.6489315,/auv/state,0.10112397675087097,0.019715715317126653,,,,,
1781556388.6491504,/guidance/setpoint,,,0.09696005614864454,0.0,,,
1781556388.649295,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781556388.6688442,/auv/state,0.09975935078182374,0.020161859352540737,,,,,
1781556388.6690483,/guidance/setpoint,,,0.10112397675087097,0.0,,,
1781556388.669203,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781556388.6904223,/auv/state,0.10274354424626661,0.020161859352540737,,,,,
1781556388.6905644,/guidance/setpoint,,,0.09975935078182374,0.0,,,
1781556388.6906712,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781556388.7097726,/guidance/setpoint,,,0.10274354424626661,0.0,,,
1781556388.710261,/auv/state,0.10122515809189281,0.018524442660090772,,,,,
1781556388.7103734,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781556388.7549558,/auv/state,0.10014108466373108,0.018524442660090772,,,,,
1781556388.7552066,/guidance/setpoint,,,0.10122515809189281,0.0,,,
1781556388.7553797,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
