time,topic,depth,speed,target_depth,target_speed,cmd_forward,cmd_vertical,cmd_yaw_rate
1781516780.2831593,/auv/state,0.10644244804895331,0.01631391889073863,,,,,
1781516780.2838223,/guidance/setpoint,,,0.1038911969972105,0.0,,,
1781516780.2839825,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781516780.3076644,/auv/state,0.10241509139950722,0.01654116874047506,,,,,
1781516780.3079123,/guidance/setpoint,,,0.10644244804895331,0.0,,,
1781516780.3079934,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781516780.3104026,/auv/state,0.10238239349795944,0.01654116874047506,,,,,
1781516780.3107002,/guidance/setpoint,,,0.10241509139950722,0.0,,,
1781516780.310779,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781516780.330383,/auv/state,0.10111538211305639,0.017388727943929174,,,,,
1781516780.3315313,/guidance/setpoint,,,0.10238239349795944,0.0,,,
1781516780.3317082,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781516780.3516474,/auv/state,0.10138813922276313,0.017782785665175452,,,,,
1781516780.3536355,/guidance/setpoint,,,0.10111538211305639,0.0,,,
1781516780.3538454,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781516780.3749166,/auv/state,0.09889747177774286,0.017782785665175452,,,,,
1781516780.3751793,/guidance/setpoint,,,0.10138813922276313,0.0,,,
1781516780.375345,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781516780.3971198,/auv/state,0.0996385559715236,0.021079679835025344,,,,,
1781516780.397331,/guidance/setpoint,,,0.09889747177774286,0.0,,,
1781516780.397484,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781516780.4171002,/auv/state,0.10292798002252955,0.021079679835025344,,,,,
1781516780.4172978,/guidance/setpoint,,,0.0996385559715236,0.0,,,
1781516780.4173925,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781516780.4560835,/auv/state,0.09836871263652937,0.02142193595963185,,,,,
1781516780.4563882,/guidance/setpoint,,,0.10292798002252955,0.0,,,
1781516780.456572,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781516780.4760778,/guidance/setpoint,,,0.09836871263652937,0.0,,,
1781516780.47815,/auv/state,0.10031996015095501,0.024425518224759333,,,,,
1781516780.47831,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781516780.496297,/guidance/setpoint,,,0.10031996015095501,0.0,,,
1781516780.496387,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781516780.4977949,/auv/state,0.0990534835234663,0.024425518224759333,,,,,
1781516780.5161445,/auv/state,0.09986604458163129,0.02492816441116548,,,,,
1781516780.516287,/guidance/setpoint,,,0.0990534835234663,0.0,,,
1781516780.5163755,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781516780.5395913,/auv/state,0.0963773463381806,0.02492816441116548,,,,,
1781516780.5400236,/guidance/setpoint,,,0.09986604458163129,0.0,,,
1781516780.5401733,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781516780.5583353,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781516780.5592055,/auv/state,0.10113459999504142,0.006853725719578973,,,,,
