t,x,y,z,magnitude
24.699839115142822,0.3629095735403005,0.040581757603137085,0.007286726055328977,0.3652442114448468
24.749889135360718,0.3782472651752803,0.04333352815973862,0.007786218807211882,0.3808010155956303
24.79979372024536,0.3752525377624652,0.04346337706161932,0.007140651313240521,0.377828692854246
24.849854230880737,0.38372295192020095,0.0449414175457968,0.006778160220827429,0.3864051996251574
24.899935960769653,0.38001255952155893,0.043208256819416035,0.005917424699474142,0.382506881985897
24.94987392425537,0.35583635660523877,0.04365775529049841,0.006464041046768532,0.3585628203059403
25.000164270401,0.3414263920537705,0.041448691269427976,0.005110489779054195,0.343971063179136
25.049851894378662,0.3133108428493481,0.03679348395575585,0.003220233211005301,0.31548029195261096
25.099857568740845,0.3124134691536995,0.032324827025432226,0.003121779265910017,0.314096825289048
25.14996099472046,0.30120046013714086,0.026075654526105992,0.0023880390607016783,0.30233650073443935
25.199936628341675,0.29371901612518014,0.030789014364970932,0.003649912906659034,0.29535088573311646
25.24983239173889,0.30356322281718573,0.031844990317827324,0.0034855382221516623,0.3052488863733936
25.30005979537964,0.28678819598846655,0.03228778685470684,0.0033901655181990693,0.2886199295969266
25.349833250045776,0.3058422609051214,0.02975927764173821,0.003207156857422059,0.30730341523716026
25.39982008934021,0.2891820639978889,0.0281974164969677,0.003351423213725079,0.29057286947122246
25.449859380722046,0.27539932125464833,0.027593142321772148,0.00165042233362741,0.2767831128240845
25.4998779296875,0.27201089698009223,0.0313211195481218,0.0017871308175228483,0.273814050848785
25.54981231689453,0.2593906516508089,0.03215743990541105,0.0016317550056986067,0.2613814716645004
25.59994149208069,0.26640790231402345,0.03680242889412166,0.0019427385099352033,0.2689449077799822
25.64979386329651,0.28025639042752193,0.03509040191585179,0.002236691589820305,0.28245350674287545
25.699854850769043,0.28718315074888556,0.039596110380889254,0.0019047039286321427,0.2899062640378928
25.749818801879883,0.28694242332456094,0.04098317734957134,0.001841855312292161,0.2898602552265994
25.80002784729004,0.3018239257590578,0.039399327206965595,0.0006903066082805438,0.304385390037341
25.849891901016235,0.27991857678768384,0.03677577789896017,0.002037300223588582,0.28233139758644826
25.89991569519043,0.28445321294707043,0.032645503575516044,0.0017831030847130468,0.2863259309182826
25.95074772834778,0.29097335057784923,0.034490199108321885,0.0026618459482497282,0.29302243942210954
25.999972820281982,0.2776921505029305,0.031978008379440113,0.0028644506537980423,0.2795419978257396
26.04986882209778,0.2866587766664946,0.02882232182117761,0.002342532012898473,0.28811363718388305
26.099859952926636,0.2896584887212834,0.027574730726205195,0.0030190523583329674,0.29098371181229876
26.149898052215576,0.28822229737961763,0.026395700750699292,0.0028653104136176265,0.2894426294253692
26.199808835983276,0.3004442556518109,0.0278260542028827,0.0038048512713171343,0.3017540669814896
26.25001311302185,0.3175572579401985,0.03174077655617528,0.0036581037764884107,0.31916057195419106
26.2999165058136,0.3019132114228576,0.030732233996763357,0.003912592844610763,0.30349854335871634
26.349868297576904,0.33170203339150944,0.031306975788014224,0.00402128394481592,0.3332004447980497
26.400034189224243,0.36617346664686046,0.031401865828985506,0.004463146853739432,0.36754456128959256
26.449848413467407,0.3542410757235088,0.029812392744277664,0.0047719706973705835,0.3555253720836592
26.499826669692993,0.3479705220601843,0.0365567489336201,0.004075877180989143,0.3499092637959553
26.549842596054077,0.34260624959392205,0.0342262599925996,0.00428635386906467,0.344338281292372
26.599793434143066,0.3472243771626292,0.033822778438086024,0.004161949155425027,0.34889263428456035
26.649869918823242,0.35420767232073763,0.03833370233947656,0.004195249561308168,0.35630064269491335
26.699860334396362,0.3512715674208141,0.033761529410014285,0.004186993755016676,0.3529151255799096
26.749858856201172,0.3290079614533657,0.024348622715581688,0.0038825713119576824,0.32993055100708324
26.799906969070435,0.3158289803599094,0.02767863379655592,0.003947523718217128,0.31706408586834584
26.849853515625,0.32007242197944274,0.024890326306529886,0.003257691338047047,0.3210552852832141
26.899847507476807,0.32903084363145774,0.027356694332368862,0.003926337497436531,0.3301894924308877
26.95024871826172,0.3298867963310791,0.03172455575662475,0.00360406002553288,0.33142832570588426
26.9998459815979,0.32368893373199553,0.034164412969663924,0.0036267623366355623,0.32550712179484553
27.04988670349121,0.3291667617956067,0.034237811071943555,0.003987009186234732,0.33096658595733636
27.09985876083374,0.3209810876425989,0.03366505044748799,0.0021112495355550343,0.32274858887446595
27.149873733520508,0.29359759012230136,0.028539879419591595,0.0026386648578684197,0.2949932748303592
