time,topic,depth,speed,target_depth,target_speed,cmd_forward,cmd_vertical,cmd_yaw_rate
1781515048.0015254,/auv/state,0.10142145629606603,0.04624911462713907,,,,,
1781515048.0020218,/guidance/setpoint,,,0.10142145629606603,0.0,,,
1781515048.002117,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781515048.023824,/auv/state,0.10147389077978299,0.04624911462713907,,,,,
1781515048.0284405,/auv/state,0.10209985817482448,0.04723590211288372,,,,,
1781515048.0287058,/guidance/setpoint,,,0.10147389077978299,0.0,,,
1781515048.0288596,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781515048.038811,/auv/state,0.10063852292250004,0.04723590211288372,,,,,
1781515048.0390306,/guidance/setpoint,,,0.10209985817482448,0.0,,,
1781515048.0391002,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781515048.059085,/guidance/setpoint,,,0.10063852292250004,0.0,,,
1781515048.0612173,/auv/state,0.10401392422625709,0.04529416939065898,,,,,
1781515048.0614629,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781515048.0817714,/auv/state,0.1044854523511276,0.04618770196131464,,,,,
1781515048.082031,/guidance/setpoint,,,0.10401392422625709,0.0,,,
1781515048.0821855,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781515048.1016877,/auv/state,0.10322449129603872,0.04618770196131464,,,,,
1781515048.1018753,/guidance/setpoint,,,0.1044854523511276,0.0,,,
1781515048.101991,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781515048.1228569,/auv/state,0.10691281858998991,0.04017035186927891,,,,,
1781515048.1231284,/guidance/setpoint,,,0.10322449129603872,0.0,,,
1781515048.123301,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781515048.1421564,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781515048.1438825,/auv/state,0.10553944987812384,0.04017035186927891,,,,,
1781515048.144459,/guidance/setpoint,,,0.10691281858998991,0.0,,,
1781515048.1652527,/guidance/setpoint,,,0.10553944987812384,0.0,,,
1781515048.1665316,/auv/state,0.10399235515243746,0.040809275625332216,,,,,
1781515048.1666782,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781515048.1851802,/auv/state,0.10732565127136695,0.02988419749019722,,,,,
1781515048.1853187,/guidance/setpoint,,,0.10399235515243746,0.0,,,
1781515048.1854515,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781515048.2043886,/guidance/setpoint,,,0.10732565127136695,0.0,,,
1781515048.2055695,/auv/state,0.10812609703845791,0.02988419749019722,,,,,
1781515048.2057486,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781515048.22777,/guidance/setpoint,,,0.10812609703845791,0.0,,,
1781515048.2289078,/auv/state,0.10779449644724082,0.030455009302515743,,,,,
1781515048.229089,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781515048.2641468,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781515048.2660687,/auv/state,0.10608194076751054,0.030455009302515743,,,,,
1781515048.266369,/guidance/setpoint,,,0.10779449644724082,0.0,,,
1781515048.2680066,/auv/state,0.10637520064502977,0.025943502359678676,,,,,
1781515048.2681308,/guidance/setpoint,,,0.10608194076751054,0.0,,,
1781515048.2682035,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781515048.2893603,/auv/state,0.10800544287985758,0.026378003299359788,,,,,
1781515048.2895951,/guidance/setpoint,,,0.10637520064502977,0.0,,,
1781515048.2897189,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781515048.309095,/auv/state,0.10418274939182975,0.026378003299359788,,,,,
1781515048.3092377,/guidance/setpoint,,,0.10800544287985758,0.0,,,
1781515048.309308,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781515048.329733,/guidance/setpoint,,,0.10418274939182975,0.0,,,
1781515048.3299024,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781515048.3319857,/auv/state,0.10642521123645565,0.02110527072634168,,,,,
1781515048.3533342,/auv/state,0.09999663103368447,0.02110527072634168,,,,,
1781515048.3535993,/guidance/setpoint,,,0.10642521123645565,0.0,,,
1781515048.3537157,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781515048.3720732,/guidance/setpoint,,,0.09999663103368447,0.0,,,
1781515048.372157,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781515048.3728635,/auv/state,0.11015709525441905,0.0213792598311977,,,,,
1781515048.3926475,/auv/state,0.10571499123943795,0.02147258193842334,,,,,
1781515048.3928704,/guidance/setpoint,,,0.11015709525441905,0.0,,,
1781515048.3930335,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781515048.4129093,/auv/state,0.10828692560813333,0.02147258193842334,,,,,
1781515048.413144,/guidance/setpoint,,,0.10571499123943795,0.0,,,
1781515048.4133048,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781515048.4368422,/auv/state,0.10812315935345396,0.021767668361535028,,,,,
1781515048.4370475,/guidance/setpoint,,,0.10828692560813333,0.0,,,
1781515048.4371808,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781515048.4558227,/auv/state,0.11101823578276325,0.021767668361535028,,,,,
1781515048.456319,/guidance/setpoint,,,0.10812315935345396,0.0,,,
1781515048.4565191,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781515048.474844,/auv/state,0.10598837636400302,0.011794085104402476,,,,,
1781515048.4749732,/guidance/setpoint,,,0.11101823578276325,0.0,,,
1781515048.475052,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781515048.4969418,/guidance/setpoint,,,0.10598837636400302,0.0,,,
1781515048.4970417,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781515048.4979875,/auv/state,0.10786516742564345,0.011860693772221693,,,,,
1781515048.5168593,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781515048.5185723,/auv/state,0.10902992180476605,0.011860693772221693,,,,,
1781515048.5187528,/guidance/setpoint,,,0.10786516742564345,0.0,,,
1781515048.536969,/auv/state,0.10780085372380199,0.017365393958512974,,,,,
1781515048.5371523,/guidance/setpoint,,,0.10902992180476605,0.0,,,
1781515048.537275,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781515048.562461,/guidance/setpoint,,,0.10780085372380199,0.0,,,
1781515048.5625932,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781515048.5654066,/auv/state,0.10773295335911826,0.017600484157081944,,,,,
1781515048.5832376,/auv/state,0.10829588379392728,0.017600484157081944,,,,,
1781515048.58351,/guidance/setpoint,,,0.10773295335911826,0.0,,,
1781515048.5836942,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781515048.603165,/auv/state,0.10663132505305839,0.02359796004900942,,,,,
1781515048.6033013,/guidance/setpoint,,,0.10829588379392728,0.0,,,
1781515048.603388,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781515048.623481,/guidance/setpoint,,,0.10663132505305839,0.0,,,
1781515048.6236248,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781515048.625642,/auv/state,0.1040061572614408,0.02359796004900942,,,,,
1781515048.6454637,/auv/state,0.10437375363335377,0.024095400611918373,,,,,
1781515048.645686,/guidance/setpoint,,,0.1040061572614408,0.0,,,
1781515048.6458223,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781515048.6662574,/auv/state,0.10979560297297596,0.024095400611918373,,,,,
1781515048.6666012,/guidance/setpoint,,,0.10437375363335377,0.0,,,
1781515048.6667335,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781515048.6848423,/guidance/setpoint,,,0.10979560297297596,0.0,,,
1781515048.6849213,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781515048.685606,/auv/state,0.10039674252551031,0.017430681812040053,,,,,
1781515048.7076423,/auv/state,0.1038195962419195,0.020930688912360038,,,,,
1781515048.7080295,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781515048.7096176,/guidance/setpoint,,,0.10039674252551031,0.0,,,
1781515048.7275915,/auv/state,0.1010379686308757,0.020930688912360038,,,,,
1781515048.7277932,/guidance/setpoint,,,0.1038195962419195,0.0,,,
1781515048.72958,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781515048.7473602,/guidance/setpoint,,,0.1010379686308757,0.0,,,
1781515048.747512,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781515048.7495196,/auv/state,0.10152733775885281,0.021459874875966588,,,,,
1781515048.7700908,/auv/state,0.09872477275936808,0.021459874875966588,,,,,
1781515048.770471,/guidance/setpoint,,,0.10152733775885281,0.0,,,
1781515048.770593,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781515048.7889216,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781515048.7900195,/auv/state,0.10031577900819451,0.034688608989524666,,,,,
1781515048.7903876,/guidance/setpoint,,,0.09872477275936808,0.0,,,
1781515048.808818,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781515048.8096724,/auv/state,0.09933316615479271,0.03549181779402667,,,,,
