t,x,y,z,vx,vy,vz,yaw,gt_x,gt_y,gt_z,gt_vx,gt_vy,gt_vz,gt_yaw
0.33200000000000074,0.005207070778621807,-0.004451447764929235,-0.10044920658977327,-0.006682632784136897,-0.011624009050025183,-0.02252856847665689,6.950338736722017e-05,0.0001246032109678552,-7.156510872083958e-09,-0.09867948857189382,0.0005959561496206243,4.718513927577399e-08,-0.006194803582703099,-3.5110412691738836e-06
0.3650000000000002,0.004937860975701369,-0.009763500692315574,-0.10001271031114811,-0.006819540356389098,0.00613674441905232,-0.013706736302708578,5.19179230673572e-05,0.0001475819137688461,-7.348850707913166e-09,-0.09893814119520068,0.0006671354036575149,7.17804998634012e-08,-0.008599298641984445,-3.51146359423751e-06
0.40000000000000036,0.004696827250768365,-0.00953968584371978,-0.09850666766260474,-0.0071359240811830205,0.006651588853742396,-0.013825477769557892,5.5786284830272585e-05,0.00017499107183915896,-7.415844808802335e-09,-0.09928597459496705,0.0007426865804458895,9.303312551808388e-08,-0.010584631038184807,-3.5121588990955827e-06
0.4320000000000004,0.003418388093540982,-0.008067602817237132,-0.09753225413730002,-0.0034498617689957623,0.0023525653197487796,0.003651629273809348,6.991238370623874e-05,0.00020247933103334503,-7.365753502633049e-09,-0.09965083430862091,0.0008081724400948917,1.0708252529573642e-07,-0.011831290707989484,-3.5129955258771427e-06
0.46499999999999986,0.0033003156619315632,-0.007983768620306364,-0.09747736810004426,-0.0036575772847697863,0.002729180396585207,0.0038995879087337926,5.0140124153497105e-05,0.00023307894417712305,-7.2119102191547566e-09,-0.10005638828452981,0.0008673489159029525,1.1508072000022374e-07,-0.012442253918821781,-3.514042701390256e-06
0.5,0.0017053125327493035,-0.002131457375071477,-0.09779221416556538,0.002088923639547602,-0.02036001353553729,0.01002869464844025,5.998156031461476e-05,0.00026728922530949717,-6.970040198637751e-09,-0.10049182993439584,0.0009166456959245114,1.1642013686334538e-07,-0.012365295291011859,-3.515292590577616e-06
0.532,0.0017691507466824248,-0.0027853658461251263,-0.09969047680650196,0.0020178178651177017,-0.02050813643217007,0.01037581049747553,7.095213927410528e-05,0.00029953024427964436,-6.706710061656973e-09,-0.10087506459180047,0.0009468881782546311,1.1150230367898741e-07,-0.011682150228623027,-3.5165067055159623e-06
0.5649999999999995,0.000668589365545813,-0.006483870066404052,-0.09990316602124949,0.006958729188227153,-0.007621259400934832,0.022718501343661046,5.628671293589349e-05,0.0003331120824183742,-6.4214432564031405e-09,-0.10123269787781763,0.0009592080730605808,1.0014955079153967e-07,-0.010359688988085978,-3.517775110074578e-06
0.5999999999999996,0.000908571540662706,-0.006748083208094613,-0.099352124555935,0.006999783804701565,-0.007474417809874012,0.02337365790867807,5.5901319431228565e-05,0.00036825464474166125,-6.1394796043707035e-09,-0.10155164760628975,0.0009510252570318633,8.237997503377604e-08,-0.008399273150245636,-3.519070138516794e-06
0.6319999999999997,0.002776327667283477,-0.003712949887042849,-0.10211413547621002,-0.0005180481504121344,-0.02236014293345565,0.01962687070618732,7.328078037449613e-05,0.0003993549008729502,-5.925432297669772e-09,-0.10177735958648414,0.0009252113195841735,6.19300466228564e-08,-0.0062136360795061645,-3.5201623200597233e-06
0.6650000000000009,0.002754008362330751,-0.004454080404457272,-0.1017338747078611,-0.0006465248155009817,-0.022554082691613075,0.020157351641728383,4.785830125708657e-05,0.00042965176759857115,-5.77635105257077e-09,-0.10192633609776408,0.0008801839641678614,3.778803906527358e-08,-0.0036539284614883023,-3.5211383246219553e-06
0.6999999999999993,0.004245333957214825,-0.00894636345174149,-0.10033273496401307,-0.008284807185759746,-0.0045107841650917635,0.026414321462425505,6.222053050564115e-05,0.00045932449839014566,-5.705725798694173e-09,-0.10198842314718508,0.000816390931329449,1.0450979508224336e-08,-0.0007701617083508963,-3.5219814604826084e-06
0.7319999999999993,0.003971931164243242,-0.009087588689400412,-0.09937603808130221,-0.008568830511276992,-0.00431100133846971,0.027042214777398665,7.529237032866122e-05,0.00048396647583537344,-5.723760524070198e-09,-0.10195973543890287,0.0007474012600586208,-1.4824278667651283e-08,0.0018859352076372683,-3.5225702089744414e-06
0.7650000000000006,0.0015222925703710644,-0.0074283669880514935,-0.1003013773015482,0.0024040551964219503,-0.013486504798152055,0.021618144581452725,5.29458432589891e-05,0.0005063851120228335,-5.836426320740365e-09,-0.1018393414523749,0.0006682574469491626,-3.9772180419109664e-08,0.00448759115286106,-3.522967475167878e-06
0.8000000000000007,0.0016023552743718028,-0.007900408419345695,-0.10128296889752164,0.002353455228870871,-0.013484567635714484,0.02216920029513858,6.432927121080569e-05,0.0005268659996122693,-6.05737440270942e-09,-0.10162524602561691,0.0005802918788504621,-6.35907852841143e-08,0.00693379993739818,-3.5231610254125656e-06
0.8320000000000007,0.0038328583995484583,-0.008046404138798362,-0.10227917498767487,-0.009669714732593229,-0.015068137174252904,0.011651668305829649,7.300624939166057e-05,0.0005427323250621896,-6.347362830658649e-09,-0.10136521050920205,0.0005003070164353551,-8.205863258580385e-08,0.008788102730504094,-3.523140815060018e-06
0.8650000000000002,0.0035070606867293463,-0.008544235434555958,-0.10097992066221195,-0.009976238988201658,-0.015100575745520928,0.011956175071077269,4.763963549025973e-05,0.0005561322010034786,-6.738809442217201e-09,-0.10104285265953607,0.00042302357199138315,-9.6508000119835e-08,0.010183341457413404,-3.522920587855497e-06
0.9000000000000004,-0.0003782022192808654,-0.008972311833076674,-0.1027928727771723,0.010847140351643247,-0.01574005819747981,0.0017055743489535757,5.240671360207115e-05,0.0005676008600126181,-7.232728207929266e-09,-0.10066486000579275,0.0003515610618092965,-1.0599168585605097e-07,0.011051030240976034,-3.522509919999885e-06
0.9320000000000004,-2.9043060249357017e-05,-0.00947668313475928,-0.1023112962502152,0.010989717583417196,-0.015784098401265233,0.0017835170790416665,7.857126547339277e-05,0.0005761103148884672,-7.735347961550793e-09,-0.10030514509921021,0.00029852901249509823,-1.094369525853036e-07,0.011287423154553368,-3.522009342964082e-06
0.9649999999999999,0.0013873389515310919,-0.012329290351090094,-0.10171496576958816,0.004478940232388595,-0.0010464602444031357,-0.006648486194478664,5.0726215980123606e-05,0.0005833034967208661,-8.290259527628168e-09,-0.09993913187496353,0.0002596497628811912,-1.0720534905239403e-07,0.01092163649741864,-3.5214006141752593e-06
1.0,0.001545362728506916,-0.01236088046198347,-0.10069540449057968,0.004484250290261116,-0.0007600932543105898,-0.006740654650172928,5.09151991310297e-05,0.0005899903479074098,-8.889754001397528e-09,-0.09957796757177922,0.00023626932501359573,-9.895074547162937e-08,0.009929706496463526,-3.520713820000509e-06
1.032,0.002457542438509812,-0.012018604270368417,-0.10017387619804723,-0.0006756901808578334,-0.0029493439871027733,-0.023274563663254724,6.180655468579489e-05,0.0005958620114032698,-9.425502260278443e-09,-0.09928675023889091,0.00023037942056735501,-8.67484749347352e-08,0.008549691905245418,-3.520093723386529e-06
1.0649999999999995,0.006757699638797021,-0.012832360410811816,-0.10108949541381662,-0.02861284664300001,0.00190703537558079,-0.020095718098104953,4.885336164761612e-05,0.0006023046456107295,-9.94045933608554e-09,-0.09904457939794978,0.00024023511209096,-6.985604593447399e-08,0.006693584034384929,-3.519509447816599e-06
1.0999999999999996,0.005747363248588044,-0.012759742544858454,-0.09899877883208319,-0.029353108469422295,0.0022431248743259857,-0.020449065515094844,5.948745298001156e-05,0.0006102029406287457,-1.0426672065124041e-08,-0.0988622428472921,0.0002653584301700904,-4.862848750592447e-08,0.004386543605944664,-3.518990356674832e-06
1.1319999999999997,0.0048011445136620715,-0.012683050605403139,-0.0981054210530616,-0.03002988539850361,0.00255040706583649,-0.020761981993508594,7.28831737424329e-05,0.000618782094421455,-1.080616859660956e-08,-0.09876752028933332,0.0002989977077264281,-2.7237647680059614e-08,0.002085197035063169,-3.518632656019301e-06
1.1649999999999991,-0.0010886162471024363,-0.012956602556187136,-0.09864816289746159,0.011612561888455275,0.006010078811840458,-0.020949314358858828,6.121824744909077e-05,0.0006295070129258562,-1.111486005827576e-08,-0.09875283986735835,0.0003427438735456226,-4.252091894095744e-09,-0.00036926877206834205,-3.518415934811062e-06
1.1999999999999993,-0.0006741495705000489,-0.012739076159505203,-0.1001705382172986,0.01180830829491697,0.00641565271078548,-0.021322138705272664,5.375728348022691e-05,0.0006431519414844544,-1.1348852127298329e-08,-0.09882402980918273,0.00039602942251076064,1.9673142903464518e-08,-0.0029054505591276777,-3.518361414409254e-06
1.2319999999999993,-0.0014961189859778526,-0.010232090539743277,-0.09925422194050051,0.022184372122442425,-0.012656310738363243,-0.012269656900530472,7.336214416309163e-05,0.0006577400287461899,-1.1478604605736143e-08,-0.09896024777097523,0.0004491254534570762,4.0107846093035996e-08,-0.005044712029132103,-3.5184717722805127e-06
1.2650000000000006,-0.0007548838817683645,-0.010650076528463615,-0.09984144618147184,0.022582056200235456,-0.012680237185350052,-0.012429337647802186,4.611552136513098e-05,0.0006751472595460939,-1.1518874161027612e-08,-0.09916924448526386,0.0005063789076304698,5.849554149730511e-08,-0.006929003231186908,-3.51876447255812e-06
1.3000000000000007,0.00256352563155815,-0.011837842763497974,-0.09936312069248743,1.4389137342973868e-05,-0.0059223508208390285,-0.00678863923121753,5.879190210933417e-05,0.0006960055644862351,-1.1466048873463863e-08,-0.09944837971660579,0.0005664538989183986,7.413595898452936e-08,-0.008479310884602645,-3.5192565909856908e-06
1.3320000000000007,0.001745466545009438,-0.014041012372946984,-0.09879332663431162,0.006722055182756296,0.010954545015455154,0.005007908689121756,7.215160425300128e-05,0.0007169817558247971,-1.1337476645298072e-08,-0.09974000558905885,0.0006179669431448878,8.458375768246673e-08,-0.009444451096421586,-3.5198516094987703e-06
1.3650000000000002,0.001967265936059448,-0.013671779404376139,-0.09948100332167087,0.006783462295516074,0.011423152269856018,0.005199192618590587,4.607075964946362e-05,0.0007403709463043029,-1.1130838912794087e-08,-0.10006311421620323,0.0006639214841175431,9.033216471206225e-08,-0.00990343044001972,-3.5205993494374564e-06
1.4000000000000004,0.0022047391134947247,-0.013263271324376547,-0.10084345842278708,0.006848459728871603,0.011920158524617364,0.005370982041426942,5.739182708497382e-05,0.0007665364598672397,-1.0856561487314411e-08,-0.10040909063771253,0.00070161140845493,9.102101513005588e-08,-0.009814940635152904,-3.521492392188394e-06
1.4320000000000004,0.0013940304599356565,-0.010740486346136606,-0.10067091383460898,0.019204518025665692,-0.013198404840961728,0.014881547708086673,5.8845173919852556e-05,0.0007911944535194948,-1.0577034648928849e-08,-0.1007128000458639,0.000724204563014076,8.701320634473794e-08,-0.0092481014219975,-3.5223589149352906e-06
1.4649999999999999,0.0045581692704672605,-0.012781101720520383,-0.1003052723744986,-0.005448874943908777,0.0025838567400739976,0.018454111732808087,5.62109639958841e-05,0.0008168612084880067,-1.0280778666399862e-08,-0.10099533319487947,0.0007326741243131251,7.814941827147186e-08,-0.008174373216693818,-3.5232618923840312e-06
1.5,0.004360238604476763,-0.012685664473337965,-0.10065234447938565,-0.00566602629908175,0.002872855681957276,0.018916903754075065,5.2342523189530255e-05,0.0008436885797227234,-9.986460245603048e-09,-0.10124629735354733,0.0007251558524794229,6.430716907969586e-08,-0.006596695820921989,-3.5241787862628966e-06
1.532,0.0036886969265881274,-0.01111044276932309,-0.10134988341717156,-0.00030594419427060264,-0.0138547434777318,0.019962946936115205,7.165418863586127e-05,0.0008673919452304446,-9.751555555202907e-09,-0.10142288860507001,0.000704195278836694,4.8740338384476335e-08,-0.004845808798487771,-3.524944511679148e-06
1.5649999999999995,0.003673940981116175,-0.011568985168196377,-0.10233754515047622,-0.0003960816221351138,-0.013932644739213629,0.0204081643543077,4.893043648834804e-05,0.000890429906863055,-9.559763700768279e-09,-0.10153801956596466,0.000668481423510972,3.034982671394514e-08,-0.0028024099407483916,-3.5256229269591243e-06
1.5999999999999996,0.00286087462791329,-0.013226805843260081,-0.10271948867011815,0.00983248107036161,0.0011753036665425043,0.020302993072618847,4.599803222848921e-05,0.0009129229896149837,-9.421547663962328e-09,-0.10158376973524391,0.0006183134171109711,9.54692484360574e-09,-0.0005097727775323478,-3.5262001850163917e-06
1.6319999999999997,0.003174428120653397,-0.013185596025392106,-0.10011933557610875,0.009950675991937656,0.0014020745917316317,0.020756469575187033,7.812175654198227e-05,0.0009315288233180397,-9.357483466751154e-09,-0.1015578327855342,0.0005642621256353042,-9.650462914851062e-09,0.0015934637890038469,-3.5265917146238945e-06
1.665000000000001,0.004020253717385458,-0.014641837448834849,-0.10040933895925264,0.0028620795889651163,0.02267053560728982,0.011706492650205291,5.479317493106705e-05,0.0009483622809245418,-9.362957282353833e-09,-0.10145935765928153,0.0005024493315974558,-2.855611949413276e-08,0.003645558989716932,-3.5268376940108297e-06
1.6999999999999993,0.00411809665013152,-0.013836053356044431,-0.10165343862581722,0.0028345380640359963,0.023375599605515163,0.011964690313277515,5.570473920046836e-05,0.0009636329109969921,-9.445773347669955e-09,-0.10128691547600623,0.0004339876628448732,-4.6553146870240565e-08,0.005568515268269227,-3.526928002966516e-06
1.7319999999999993,0.002436455035510411,-0.010385020522782916,-0.10060764636012542,0.029748816582074577,-0.016919425660769736,0.005598691832021825,6.534447958284062e-05,0.000975363454897682,-9.587659218547841e-09,-0.10107882705497204,0.0003719220534570022,-6.044761426327212e-08,0.0070208241578475755,-3.526864043992948e-06
1.7650000000000006,0.0034260253491993353,-0.010946161336050864,-0.10199872288148981,0.030273595551989274,-0.017091607315251167,0.00571352564929839,4.759947423460531e-05,0.0009851611373212776,-9.801497946811125e-09,-0.10082191596968494,0.0003121666563707515,-7.123240080294403e-08,0.008107924944102816,-3.5266485776332636e-06
1.8000000000000007,0.006416916875991774,-0.012014242906388972,-0.1008544521650947,-0.002222213701656983,-0.009240533504225823,-0.004564612710964866,4.910057395690614e-05,0.000993435083927352,-1.008923171994457e-08,-0.10052152776725799,0.00025692789380554705,-7.837950638483156e-08,0.008773855436946715,-3.52628660930721e-06
1.8320000000000007,0.006344200521854075,-0.012310065472981253,-0.10012166044891896,-0.0023664064326892817,-0.009248746745737193,-0.0046385979918944,7.152792790510176e-05,0.0009994781152302679,-1.0392694399931166e-08,-0.10023640280575095,0.00021580159419323948,-8.083205603178201e-08,0.008938157148538742,-3.525866672152615e-06
1.8650000000000002,0.0067414568433150635,-0.01209524949081242,-0.10015934889361233,-0.011361196441271204,-0.018927663231124825,-0.009321630929946423,5.1958696897447254e-05,0.001004498079577587,-1.0731722716797228e-08,-0.09994712221956104,0.00018561485306823602,-7.890309893354704e-08,0.008623469836442585,-3.5253700899289567e-06
1.9000000000000004,0.006339397315173301,-0.01276152775335504,-0.09775755056307389,-0.011709817689848023,-0.019145420321706297,-0.009484592306591821,5.957972196046768e-05,0.0010091116563888392,-1.1098389175928498e-08,-0.09966261937823166,0.00016750351370465282,-7.238586269520072e-08,0.0078113273509900025,-3.5248170076084226e-06
1.9320000000000004,0.00511230150581116,-0.01309735347984791,-0.09892945756687635,0.005398314118689266,-0.025085185021328876,-0.012920893525375524,6.658164509421029e-05,0.0010131638273431776,-1.1424132528873594e-08,-0.0994341342182848,0.00016313241439969687,-6.296252800494074e-08,0.006695611819221437,-3.5243182622017622e-06
1.9649999999999999,0.005293235873978119,-0.013930435180554923,-0.10024317522083948,0.00542368684784833,-0.02540717338399645,-0.013161669277678811,5.231545077100109e-05,0.001017670919140734,-1.1734311118422281e-08,-0.09924531690898053,0.0001711853031524924,-5.0022664800633034e-08,0.0052041840744886225,-3.5238465038736106e-06
2.0,0.005263958901423393,-0.015188589979970857,-0.10075455361675267,0.010794325896085866,-0.01707399940517007,-0.01794212988795607,5.13114345972454e-05,0.0010233097874028374,-1.2018991797696789e-08,-0.09910474902463084,0.00019142288962921305,-3.372215341952211e-08,0.003358501571648841,-3.5234265073871874e-06
2.032,0.005614793622479859,-0.015737169403694684,-0.0985816000905759,0.010924120316191416,-0.01721573473569314,-0.018229653352596926,7.503767006955542e-05,0.0010295518698120176,-1.2230173653273992e-08,-0.09903367237159663,0.00021857302658732244,-1.7351331694954757e-08,0.0015246632970178804,-3.523134040945135e-06
2.0649999999999995,0.006322554910752842,-0.016680071266364394,-0.0989704174940016,0.002104069702028255,-0.007623986317668141,-0.015769958053624578,4.8027054516897045e-05,0.0010374884416446406,-1.238590773602377e-08,-0.09902634214081843,0.0002539855096879574,1.7600754952955523e-10,-0.00042310347277078317,-3.522950163707298e-06
2.0999999999999996,0.0063986625149254905,-0.016945921015121712,-0.10081045111201092,0.0020534837323396005,-0.0075698214164390265,-0.01606569987416151,5.582280890292778e-05,0.0010477178228818218,-1.2480951122887036e-08,-0.09908722309214046,0.0002971672052546973,1.8362322162487732e-08,-0.002427347236361262,-3.5228903179371934e-06
2.1319999999999997,0.006734612255459148,-0.017320652287920513,-0.09902603342524262,-0.005974790110470957,-0.0035886328348178837,-0.008362853620418715,6.830363044674213e-05,0.0010587538967845589,-1.2504753078715165e-08,-0.09919896905458797,0.00034004836655889296,3.3844788429725485e-08,-0.004111868083211203,-3.5229584804870814e-06
2.164999999999999,0.0065356858436871335,-0.017436913764868223,-0.09981659132290588,-0.006183940580626768,-0.003458019321172401,-0.008478716526781227,5.406569077948121e-05,0.0010720110580217934,-1.245972779655244e-08,-0.09936803680353797,0.0003859445079757503,4.7715345933099305e-08,-0.005589898552356401,-3.5231646493546662e-06
2.1999999999999993,0.005429768661315393,-0.017701732075693144,-0.10036388495700521,0.025583213415302453,0.0019742241255471527,0.0008455990091569277,5.6342021275579406e-05,0.001087964102543637,-1.2341847654391126e-08,-0.09959228302921205,0.000433656631051561,5.942742818997585e-08,-0.0067994519121152685,-3.52351965888982e-06
2.2319999999999993,0.00625501972722909,-0.01763482849054185,-0.10045936714784012,0.026006493688623778,0.002204488480931601,0.0009126357583136967,6.775961131655348e-05,0.0011040467782219565,-1.2178670826366707e-08,-0.09982558611452584,0.00047414954145892906,6.704702141604947e-08,-0.007546083680664051,-3.5239509855424594e-06
2.2650000000000006,0.007625130516203171,-0.017276229690651235,-0.10102449912437805,0.005900277360410655,-0.009006787420730689,0.00420545955603302,5.2978125662406235e-05,0.0011220037485273338,-1.1959959812038383e-08,-0.10008324462098435,0.0005098676924971442,7.115725393905237e-08,-0.007889833328551994,-3.5244914548812527e-06
2.3000000000000007,0.007831210393874244,-0.017591345994333096,-0.10075257219568812,0.005923665119553334,-0.008999931400467176,0.0043516608707818705,5.246418961579734e-05,0.0011421008573053726,-1.1689951148242838e-08,-0.10035836828054642,0.0005387819990651158,7.141399618291606e-08,-0.00779688986139947,-3.5251346218148555e-06
2.3320000000000007,0.008240215496771862,-0.018198152306068777,-0.10141519512946554,-0.004686274422668416,0.006281906471188566,0.010636785476712818,6.292989728873267e-05,0.0011610367562875368,-1.1423418382995413e-08,-0.10059922265069345,0.0005557651339598241,6.813500093099639e-08,-0.0073258406961849935,-3.5257563217575774e-06
2.365,0.0080804844000113,-0.017985694568778854,-0.1014293747548436,-0.0048785730123199755,0.006596325262250957,0.010890615957293903,4.7119356654690137e-05,0.0011807329985211723,-1.1143541352611517e-08,-0.10082252450563106,0.0005616258150200421,6.11741417044469e-08,-0.0064521998450753435,-3.5264010815172485e-06
2.4000000000000004,0.008116947934809104,-0.01727161294002144,-0.1008519265283212,-0.019227658795216485,-0.02452821449833209,0.01765597755638737,5.4132913164472996e-05,0.0012012944775232626,-1.0859360170847009e-08,-0.10101996606979398,0.0005550112647630932,5.054157242353944e-08,-0.005178228597279651,-3.5270527700096097e-06
2.4320000000000004,0.007491462285601276,-0.018061530837550063,-0.10102158677427607,-0.01969010539612407,-0.024837021805901353,0.018018943093512912,7.026372792484636e-05,0.0012194313775060195,-1.0623111668026861e-08,-0.10115793310002795,0.0005380417530243275,3.852422001237251e-08,-0.00377131931034713,-3.5275953761560744e-06
2.465,0.00654495965170554,-0.019055471408591984,-0.10134813283048061,0.0024097468300112723,-0.011835658497489021,0.01623713551941819,4.835063651942307e-05,0.001237015898551519,-1.0417413840595599e-08,-0.10124655805435892,0.0005096407175220507,2.435390749062546e-08,-0.0021371282784626803,-3.5280721004239584e-06
2.5,0.006626191858799757,-0.019470693285711604,-0.10041306249740956,0.0023856773798343056,-0.01188923186066404,0.016599774254018484,5.254507806151665e-05,0.0012541277672841744,-1.0248881209183462e-08,-0.10127966214655315,0.0004700397177574297,8.365046741145872e-09,-0.0003113454791368622,-3.5284704491790675e-06
2.532,0.006674102055760411,-0.019776172369595293,-0.09973594880502888,0.0050823932326190795,-0.019958771838226322,0.01680339805411058,6.777304029981224e-05,0.0012682233878678062,-1.0142590368853343e-08,-0.10125609961150564,0.000427520767818801,-6.35494420768944e-09,0.0013568761632142222,-3.528731258718998e-06
2.5649999999999995,0.006839841203486685,-0.020438335594008095,-0.09922505600115983,0.005114349896359727,-0.02017053410054359,0.01714142925595752,5.0173834915678825e-05,0.0012809018866084543,-1.008814391389158e-08,-0.10117505534022361,0.0003790424185988865,-2.0812174138879916e-08,0.002977960276499519,-3.5288801598759535e-06
2.5999999999999996,0.00699152241838874,-0.021239050701751694,-0.09937070821115412,0.011696283452238276,0.0009886622429462477,0.007502696281903809,6.289834457318123e-05,0.001292317498090334,-1.0089615687932035e-08,-0.10103551809159975,0.0003255277691482873,-3.452888270895042e-08,0.004491247652855521,-3.5289088701175245e-06
2.6319999999999997,0.007367237701139652,-0.021204035969287646,-0.09927273152057528,0.011854706704448473,0.001199429967129994,0.007646223314615687,6.790147728619186e-05,0.0013010069301273575,-1.0141479887227336e-08,-0.10086836204379375,0.00027715022428927936,-4.5074002582670435e-08,0.00562910106993217,-3.5288249716092658e-06
2.665000000000001,0.007783430059021157,-0.021143455804121913,-0.09883869872146533,0.0022576253555826042,-0.006442729043811823,0.001027246088000311,4.869385955563744e-05,0.0013081746329355326,-1.0246074014412982e-08,-0.10066296933188613,0.00023067126293049105,-5.320211179975827e-08,0.006474198920848984,-3.528627107635513e-06
2.700000000000001,0.007861686831233783,-0.021367843203279335,-0.09874759799413368,0.002223127360224453,-0.006379498713641851,0.0010391086628516177,5.934253026351753e-05,0.0013141335345210337,-1.0402298297989802e-08,-0.10042365413084793,0.00018777969907935558,-5.849433550020347e-08,0.006982365560553802,-3.528318289377508e-06
2.732000000000001,0.007926430229140878,-0.02157349885788211,-0.10024483784560756,-0.009999172011241356,-0.010471974287356942,-0.0037857150590415805,6.897016900442311e-05,0.0013184079391388437,-1.0575549611523781e-08,-0.100197142265488,0.00015591290366401197,-6.024671718949487e-08,0.007093459249571423,-3.5279687658215805e-06
2.764999999999999,0.007592521848778233,-0.021919473337220552,-0.09889848527518552,-0.010276218166609397,-0.01049561828727974,-0.0038585603328158413,5.318372457718822e-05,0.0013218887632380216,-1.0774967903852025e-08,-0.09996802406408231,0.00013256053930689736,-5.863788958756697e-08,0.006822974556541488,-3.527560874861114e-06
2.799999999999999,0.007316192182429404,-0.02226823985165538,-0.10101192019146765,0.005262518999700205,-0.006983357399491297,-0.014200154944091992,5.221948066624905e-05,0.0013250475013277807,-1.0992943094925715e-08,-0.09974347090217053,0.00011863917498790146,-5.351328265577612e-08,0.006156395406989101,-3.5271099788574947e-06
2.831999999999999,0.007487602778053631,-0.022490930920396154,-0.10067367779027753,0.005301350633752027,-0.0069375859066668245,-0.014465230076556704,7.309497641916354e-05,0.001327824977940928,-1.1185823057617747e-08,-0.09956390803900439,0.00011544005523453998,-4.61345959352479e-08,0.005251353709016111,-3.526706447974126e-06
2.865,0.007570633745785926,-0.0226674141354124,-0.10043580668980212,-0.008535038565355535,0.0005013675912195481,-0.020547214677776537,4.581333775810493e-05,0.001330967647894532,-1.1364541771438035e-08,-0.09941651772284611,0.0001220928029504943,-3.60520048456423e-08,0.004050202180788277,-3.526326714117279e-06
2.9000000000000004,0.007271477169865648,-0.02264620670939621,-0.10020200040480631,-0.008787405056409625,0.0007084862773467648,-0.020958102841859727,5.675805930316357e-05,0.001334997472270949,-1.1520247984841696e-08,-0.09930809883554301,0.00013850361049882925,-2.342797709157091e-08,0.0025712537952801103,-3.525988036901263e-06
2.9320000000000004,0.007100540499671036,-0.02252234679504589,-0.09922861330249523,0.0030284454531044587,0.011340257692441479,-0.012310601672926955,7.237602909437867e-05,0.0013395557566706628,-1.1625442147246926e-08,-0.09925488053830203,0.00016047095473783533,-1.0799826248636667e-08,0.0011077630378886123,-3.5257500633597815e-06
