time,topic,depth,speed,target_depth,target_speed,cmd_forward,cmd_vertical,cmd_yaw_rate
1781556750.6720622,/guidance/setpoint,,,2.0,1.2,,,
1781556750.6722224,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.23208984617873712
1781556750.6761072,/auv/state,0.5243940555667179,1.690334907356463,,,,,
1781556750.676306,/guidance/goal,,,2.0,1.2,,,
1781556750.6764638,/guidance/setpoint,,,2.0,1.2,,,
1781556750.6766195,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.2432767723926499
1781556750.6860783,/auv/state,0.5369015427895647,1.699385602058454,,,,,
1781556750.6863308,/guidance/setpoint,,,2.0,1.2,,,
1781556750.686494,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.23210585283187607
1781556750.710152,/auv/state,0.5427551747913032,1.699385602058454,,,,,
1781556750.710397,/guidance/setpoint,,,2.0,1.2,,,
1781556750.7105625,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.2291167958951656
1781556750.730576,/auv/state,0.5480800141303916,1.669226845456449,,,,,
1781556750.7308686,/guidance/setpoint,,,2.0,1.2,,,
1781556750.731053,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.24042188559916933
1781556750.751277,/auv/state,0.5515425418509932,1.669226845456449,,,,,
1781556750.7518744,/guidance/setpoint,,,2.0,1.2,,,
1781556750.7520494,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.22743770940333935
1781556750.77121,/guidance/goal,,,2.0,1.2,,,
1781556750.7756536,/auv/state,0.5598072363410195,1.6762906890583187,,,,,
1781556750.7758453,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.23887751221904857
1781556750.7783377,/guidance/setpoint,,,2.0,1.2,,,
1781556750.7968192,/auv/state,0.5683965240787074,1.7126984769573887,,,,,
1781556750.797062,/guidance/setpoint,,,2.0,1.2,,,
1781556750.7972531,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.22757263090792734
1781556750.8169668,/auv/state,0.5749945871502251,1.7126984769573887,,,,,
1781556750.817251,/guidance/setpoint,,,2.0,1.2,,,
1781556750.817416,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.22469852351568284
1781556750.8430808,/guidance/setpoint,,,2.0,1.2,,,
1781556750.8432524,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.23600632549229308
1781556750.8454385,/auv/state,0.5791297996220237,1.7215370130448613,,,,,
1781556750.8628647,/auv/state,0.582891052280222,1.7215370130448613,,,,,
1781556750.863307,/guidance/setpoint,,,2.0,1.2,,,
1781556750.8662338,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.2227183217422275
1781556750.870692,/guidance/goal,,,2.0,1.2,,,
1781556750.8834968,/guidance/setpoint,,,2.0,1.2,,,
1781556750.883669,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.2344258140330342
1781556750.8856823,/auv/state,0.5907771922496574,1.6985030408671906,,,,,
1781556750.9036376,/auv/state,0.5984395621380827,1.7066940018819021,,,,,
1781556750.9039028,/guidance/setpoint,,,2.0,1.2,,,
1781556750.90407,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.22326201461202733
1781556750.928002,/guidance/setpoint,,,2.0,1.2,,,
1781556750.9290292,/auv/state,0.5985937799007987,1.7066940018819021,,,,,
1781556750.9291906,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.21961829628786467
1781556750.9487414,/guidance/setpoint,,,2.0,1.2,,,
1781556750.9488957,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.23149465307253464
1781556750.9508626,/auv/state,0.6072376234260446,1.7015453518784602,,,,,
1781556750.9706924,/auv/state,0.6097309718914645,1.7015453518784602,,,,,
1781556750.9709473,/guidance/setpoint,,,2.0,1.2,,,
1781556750.9711215,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.21840180105586607
1781556750.9744437,/guidance/goal,,,2.0,1.2,,,
1781556750.9954808,/guidance/setpoint,,,2.0,1.2,,,
1781556750.9956908,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.22993735349345953
1781556750.997386,/auv/state,0.6202194162639135,1.7083177468491133,,,,,
1781556751.0252476,/auv/state,0.6270503959494814,1.693932777516938,,,,,
1781556751.02547,/guidance/setpoint,,,2.0,1.2,,,
1781556751.025604,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.2184855543757561
1781556751.0472722,/guidance/setpoint,,,2.0,1.2,,,
1781556751.047599,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.21537690350157626
1781556751.0508528,/auv/state,0.6346246507244426,1.693932777516938,,,,,
1781556751.072277,/guidance/goal,,,2.0,1.2,,,
1781556751.0743208,/guidance/setpoint,,,2.0,1.2,,,
1781556751.077099,/auv/state,0.6394234994877479,1.7013452248500796,,,,,
1781556751.077351,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.22700539841504055
1781556751.0976586,/auv/state,0.6442192319464926,1.7013452248500796,,,,,
1781556751.0981512,/guidance/setpoint,,,2.0,1.2,,,
1781556751.0984282,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.2135495692315264
1781556751.1165488,/auv/state,0.6472945987744737,1.7084932306911098,,,,,
1781556751.1167707,/guidance/setpoint,,,2.0,1.2,,,
1781556751.1168945,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.22540492534034945
1781556751.1393845,/auv/state,0.6560449061580584,1.7159193672808688,,,,,
1781556751.139682,/guidance/setpoint,,,2.0,1.2,,,
1781556751.139939,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.2138257598930454
1781556751.167219,/guidance/setpoint,,,2.0,1.2,,,
1781556751.1674366,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.21065633195920544
1781556751.1695528,/auv/state,0.6608699104128615,1.7159193672808688,,,,,
1781556751.1717954,/guidance/goal,,,2.0,1.2,,,
1781556751.1950595,/auv/state,0.6678055542179209,1.6993441314409554,,,,,
1781556751.1952765,/guidance/setpoint,,,2.0,1.2,,,
1781556751.1954086,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.22243724457323824
1781556751.217084,/guidance/setpoint,,,2.0,1.2,,,
1781556751.217225,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.2088655134026337
1781556751.219421,/auv/state,0.6737719110788384,1.6993441314409554,,,,,
1781556751.2511375,/auv/state,0.6812549147331077,1.705287443101131,,,,,
1781556751.2514355,/guidance/setpoint,,,2.0,1.2,,,
1781556751.2516568,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.2208229857996421
1781556751.2725482,/auv/state,0.6882740646578895,1.7125184512896903,,,,,
1781556751.2731016,/guidance/goal,,,2.0,1.2,,,
1781556751.2733843,/guidance/setpoint,,,2.0,1.2,,,
1781556751.2735782,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.20919669387930334
1781556751.2987125,/guidance/setpoint,,,2.0,1.2,,,
1781556751.298891,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.20598213457228878
1781556751.3020346,/auv/state,0.6931290033969102,1.7125184512896903,,,,,
1781556751.328621,/auv/state,0.6990491487667896,1.7194619117837724,,,,,
1781556751.3288252,/guidance/setpoint,,,2.0,1.2,,,
1781556751.329935,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.2178393929967102
