t,x,y,z,vx,vy,vz,yaw,x_ukf,y_ukf,z_ukf,vx_ukf,vy_ukf,vz_ukf,yaw_ukf,sample_t_ukf,mode,target_x,target_y,target_depth,target_yaw,target_speed,mode_setpoint,target_depth_setpoint,target_yaw_setpoint,target_speed_setpoint,heading_error_setpoint,depth_error_setpoint,sample_t_setpoint,navigation_valid_navigation,navigation_degraded_navigation,dvl_ok_navigation,ukf_ok_navigation,sample_t_navigation,current_x_current,current_y_current,current_z_current,sample_t_current,relative_x,relative_y,relative_x_ukf,relative_y_ukf,target_relative_x,target_relative_y,along_track,cross_track,speed,position_error,ukf_alignment_error_ms
0.0060520172119140625,19.424160836958205,-0.008753429495972902,-2.070893349852503,1.7165220843613098,-0.028790350250344644,0.08443761252403806,-0.006762254768215108,15.390472180617508,-0.1217214238845372,-2.072417378789396,1.7400687362242024,-0.011169130448479336,0.055219090611899446,-0.008556993414182925,0.00020837783813476562,LOS,65.13336473243267,-1.707353402216539,1.97,-0.013721799776190282,0.8600000000000001,LOS,1.97,-0.19274143944606403,0.8600000000000001,-0.1778702325783941,-0.10381355423909944,0.006281375885009766,True,False,True,True,0.009556055068969727,0.25,0.0,0.0,0.04096651077270508,0.0,0.0,0.0,0.0,49.74289255181516,-1.5856319783320019,0.0,0.0,1.7188387535706755,0.0,5.843639373779297
0.006104230880737305,19.424160836958205,-0.008753429495972902,-2.070893349852503,1.7165220843613098,-0.028790350250344644,0.08443761252403806,-0.006762254768215108,15.390472180617508,-0.1217214238845372,-2.072417378789396,1.7400687362242024,-0.011169130448479336,0.055219090611899446,-0.008556993414182925,0.00020837783813476562,LOS,65.13336473243267,-1.707353402216539,1.97,-0.013721799776190282,0.8600000000000001,LOS,1.97,-0.19274143944606403,0.8600000000000001,-0.1778702325783941,-0.10381355423909944,0.006281375885009766,True,False,True,True,0.009556055068969727,0.25,0.0,0.0,0.04096651077270508,0.0,0.0,0.0,0.0,49.74289255181516,-1.5856319783320019,0.0,0.0,1.7188387535706755,0.0,5.895853042602539
0.02649402618408203,19.458413068414114,-0.009981825580361934,-2.0680399943565506,1.716350848785878,-0.0477536181293786,0.0968146078137847,-0.003214292040840936,15.451300930813886,-0.12272168202753164,-2.0675952684978256,1.7412970965669956,-0.012520211204446241,0.056388857149158866,-0.0022986288257027536,0.03368091583251953,LOS,65.13336473243267,-1.707353402216539,1.97,-0.013721799776190282,0.8600000000000001,LOS,1.97,-0.19238463505809503,0.8600000000000001,-0.1838276416439121,-0.10241737878939605,0.026635408401489258,True,False,True,True,0.009556055068969727,0.25,0.0,0.0,0.04096651077270508,0.034252231455909055,-0.0012283960843890319,0.06082875019637868,-0.0010002581429944396,49.74289255181516,-1.5856319783320019,0.03427397976391266,-0.00013648367013551366,1.7197423389736577,0.02665031689732988,7.1868896484375
0.02660965919494629,19.458413068414114,-0.009981825580361934,-2.0680399943565506,1.716350848785878,-0.0477536181293786,0.0968146078137847,-0.003214292040840936,15.451300930813886,-0.12272168202753164,-2.0675952684978256,1.7412970965669956,-0.012520211204446241,0.056388857149158866,-0.0022986288257027536,0.03368091583251953,LOS,65.13336473243267,-1.707353402216539,1.97,-0.013721799776190282,0.8600000000000001,LOS,1.97,-0.19238463505809503,0.8600000000000001,-0.1838276416439121,-0.10241737878939605,0.026635408401489258,True,False,True,True,0.009556055068969727,0.25,0.0,0.0,0.04096651077270508,0.034252231455909055,-0.0012283960843890319,0.06082875019637868,-0.0010002581429944396,49.74289255181516,-1.5856319783320019,0.03427397976391266,-0.00013648367013551366,1.7197423389736577,0.02665031689732988,7.071256637573242
0.04670429229736328,19.49265047372406,-0.011539560106999693,-2.0652037564065404,1.7151723453756573,-0.06932159655214554,0.09779172284775198,0.00028910659623622935,15.451300930813886,-0.12272168202753164,-2.0675952684978256,1.7412970965669956,-0.012520211204446241,0.056388857149158866,-0.0022986288257027536,0.03368091583251953,LOS,65.13336473243267,-1.707353402216539,1.97,-0.013721799776190282,0.8600000000000001,LOS,1.97,-0.19238463505809503,0.8600000000000001,-0.1838276416439121,-0.10161736237697494,0.04661130905151367,True,False,True,True,0.05968666076660156,0.25,0.0,0.0,0.04096651077270508,0.06848963676585385,-0.002786130611026791,0.06082875019637868,-0.0010002581429944396,49.74289255181516,-1.5856319783320019,0.06854363375353595,-0.0006026109536230377,1.7193559489377128,0.007913978173181605,13.02337646484375
0.04672980308532715,19.49265047372406,-0.011539560106999693,-2.0652037564065404,1.7151723453756573,-0.06932159655214554,0.09779172284775198,0.00028910659623622935,15.451300930813886,-0.12272168202753164,-2.0675952684978256,1.7412970965669956,-0.012520211204446241,0.056388857149158866,-0.0022986288257027536,0.03368091583251953,LOS,65.13336473243267,-1.707353402216539,1.97,-0.013721799776190282,0.8600000000000001,LOS,1.97,-0.19238463505809503,0.8600000000000001,-0.1838276416439121,-0.10161736237697494,0.04661130905151367,True,False,True,True,0.05968666076660156,0.25,0.0,0.0,0.04096651077270508,0.06848963676585385,-0.002786130611026791,0.06082875019637868,-0.0010002581429944396,49.74289255181516,-1.5856319783320019,0.06854363375353595,-0.0006026109536230377,1.7193559489377128,0.007913978173181605,13.048887252807617
0.06904339790344238,19.526396351688373,-0.013413224913271288,-2.0627074545557345,1.678642514988501,-0.09154856228153381,0.08092596081780587,0.0037181331640155696,15.501342320756523,-0.1268937830545838,-2.06272569837165,1.7034675892209632,-0.07665388828218057,0.1001288057718739,0.0029325852773789403,0.06923460960388184,LOS,65.13336473243267,-1.707353402216539,1.97,-0.013721799776190282,0.8600000000000001,LOS,1.97,-0.19235257826075594,0.8600000000000001,-0.1900539494350532,-0.09759526849782563,0.06938838958740234,True,False,True,True,0.05968666076660156,0.25,0.0,0.0,0.0909726619720459,0.10223551473016812,-0.004659795417298386,0.1108701401390153,-0.005172359170046589,49.74289255181516,-1.5856319783320019,0.10233207558729701,-0.0014001683717430563,1.6830837303940112,0.008779912663705588,0.19121170043945312
0.06909632682800293,19.526396351688373,-0.013413224913271288,-2.0627074545557345,1.678642514988501,-0.09154856228153381,0.08092596081780587,0.0037181331640155696,15.501342320756523,-0.1268937830545838,-2.06272569837165,1.7034675892209632,-0.07665388828218057,0.1001288057718739,0.0029325852773789403,0.06923460960388184,LOS,65.13336473243267,-1.707353402216539,1.97,-0.013721799776190282,0.8600000000000001,LOS,1.97,-0.19235257826075594,0.8600000000000001,-0.1900539494350532,-0.09759526849782563,0.06938838958740234,True,False,True,True,0.05968666076660156,0.25,0.0,0.0,0.0909726619720459,0.10223551473016812,-0.004659795417298386,0.1108701401390153,-0.005172359170046589,49.74289255181516,-1.5856319783320019,0.10233207558729701,-0.0014001683717430563,1.6830837303940112,0.008779912663705588,0.13828277587890625
0.09017705917358398,19.559302211365072,-0.015459009714561807,-2.0605288933296366,1.637239965447224,-0.10675111707790788,0.0701224409494327,0.006875932982228885,15.560862896905746,-0.12971623368048313,-2.0574202078423696,1.703872765370761,-0.07933875792105027,0.1021685201390028,0.00835162090179731,0.10395503044128418,LOS,65.13336473243267,-1.707353402216539,1.97,-0.013721799776190282,0.8600000000000001,LOS,1.97,-0.19235257826075594,0.8600000000000001,-0.1900539494350532,-0.09464599789510308,0.0903635025024414,True,False,True,True,0.10954833030700684,0.25,0.0,0.0,0.0909726619720459,0.13514137440686724,-0.006705580218588905,0.17039071628823876,-0.007994809795945926,49.74289255181516,-1.5856319783320019,0.13528640939278594,-0.0023965216987375283,1.642214255869104,0.03557583813360926,13.777971267700195
0.09020256996154785,19.559302211365072,-0.015459009714561807,-2.0605288933296366,1.637239965447224,-0.10675111707790788,0.0701224409494327,0.006875932982228885,15.560862896905746,-0.12971623368048313,-2.0574202078423696,1.703872765370761,-0.07933875792105027,0.1021685201390028,0.00835162090179731,0.10395503044128418,LOS,65.13336473243267,-1.707353402216539,1.97,-0.013721799776190282,0.8600000000000001,LOS,1.97,-0.19235257826075594,0.8600000000000001,-0.1900539494350532,-0.09464599789510308,0.0903635025024414,True,False,True,True,0.10954833030700684,0.25,0.0,0.0,0.0909726619720459,0.13514137440686724,-0.006705580218588905,0.17039071628823876,-0.007994809795945926,49.74289255181516,-1.5856319783320019,0.13528640939278594,-0.0023965216987375283,1.642214255869104,0.03557583813360926,13.752460479736328
