t,x,y,z,vx,vy,vz,roll,pitch,yaw,gt_x,gt_y,gt_z,gt_vx,gt_vy,gt_vz,gt_roll,gt_pitch,gt_yaw
0.0,0.0,0.0,-0.09819945778296543,0.022892788745038604,-0.006736587405621267,-0.018450440780566187,-0.00014367734664100237,-0.006386956063665127,2.856582611654446e-05,0.0,0.0,-0.10055485334497738,0.0012650971845659174,0.0018655618088189805,-0.01442304968222427,-7.813619268992279e-05,-0.006659099886899457,6.794677759711745e-05
0.03500000000000014,0.0008146776690623331,-0.00023816462399516188,-0.0987235074749151,0.02342576825571996,-0.006869861753642681,-0.01886119550829335,-0.00018903396494351915,-0.00617950768694131,0.00010071375552422879,4.6137525695488194e-05,-8.26791798908726e-05,-0.10110239551093182,0.0012229360768037582,-0.002336172573952659,-0.015163356477049002,-4.601296000856249e-05,-0.006296434067041372,0.00015416559096534383
0.07000000000000028,0.000128385365336256,-1.5625638270721012e-05,-0.10045914798729427,-0.009476148381963867,0.0032463742616499758,-0.013582288836630596,-0.00015035126427909168,-0.005933827696994244,0.00016288343284642795,9.238932273403222e-05,-9.307032507004665e-05,-0.10159890365570087,0.0012420113823258952,0.0003256591211545979,-0.01358032935859486,-5.919887667772724e-05,-0.005903329331440931,0.0001426425222749529
0.09999999999999964,-0.00015598213165186892,8.279633121212153e-05,-0.10142449732165915,-0.009640733265541712,0.003322636187888861,-0.013830603189035173,-0.00015490324074107778,-0.005676980081020576,0.00019164489641765312,0.0001315056948669735,-0.0001289988369756259,-0.10195968224575762,0.001200815601095233,-0.0024998424750460354,-0.011153511116008078,-3.583878356840708e-05,-0.005549323158126409,0.000167107695186178
0.1349999999999998,-0.0004210668284727187,0.0006681975266632622,-0.1006144710549961,-0.00819437708901205,0.013750127037383209,-0.009075414618337163,-0.00019748289488985543,-0.005372275527654845,0.00016298294912342468,0.00017966522720680385,-1.0333945532865841e-05,-0.1022673697534275,0.0013004867970182858,0.003759678319335628,-0.00814336622506788,-8.527616356271386e-05,-0.00513560757650724,1.275843757660329e-06
0.16999999999999993,-0.0007089837826938644,0.0011548630091896672,-0.10305620039662244,-0.008350687926622413,0.014064549776946933,-0.009260496945159957,-0.00017035426174327742,-0.005066147733885807,0.00010478683861192552,0.0002235438959137248,3.638681977329444e-05,-0.10248298029573953,0.0011694249559341908,-0.0004818570500854354,-0.005101600543702509,-5.4614313956341735e-05,-0.004788932836093718,-5.3853478179491725e-05
0.20000000000000107,-0.0006751572495673069,0.0014623321513044362,-0.10267434209299608,-0.0021301188256757086,0.011710561772758865,0.0025795153102450286,-0.00013948422117682216,-0.004835865909955218,5.747214895857057e-05,0.0002569318431779895,-7.14262352761813e-05,-0.10257952870337347,0.0010453576958340041,-0.0034137626452017625,-0.0020177747472581308,-2.1465101851489254e-05,-0.004539966017847849,8.134596060835671e-05
0.23499999999999943,-0.0007504859863515928,0.0018767080162250937,-0.1012831096327318,-0.00214769848687979,0.01196772952800984,0.002656441015048472,-0.00017059282412024143,-0.004611985524612727,4.859654228273057e-05,0.0002929816999346348,-7.076780164372542e-06,-0.10259126173877804,0.0010066797133741372,0.0024755859985533704,0.0007328974290153525,-6.311496932578719e-05,-0.004349125092452389,-7.824049471324788e-06
0.2699999999999996,-0.00037877222118960774,0.001335099575355726,-0.10012838260627177,0.006787018224258645,-0.0070763513038798465,0.0027361736417361726,-0.00018331249992487028,-0.004426293207628883,-6.952109392921457e-05,0.00032547034009322573,1.2002446872108481e-05,-0.10247814042065514,0.000926890583977577,-0.00043383121679521804,0.0049254340140092705,-4.248100031051284e-05,-0.004218841120891957,-2.9779525054371286e-05
0.3000000000000007,-0.0001733078501970492,0.0011207765181483597,-0.10116161833457227,0.006936750779459544,-0.007211306656358829,0.002797177945922158,-0.00016568859602905664,-0.004362756453700101,-0.0001559379974391817,0.0003529455929296432,-4.6038249141547625e-05,-0.10223171004339274,0.0008896147199466871,-0.0013746182314737453,0.009065362400488625,-2.291898394802896e-05,-0.004086774565872562,4.197456322122555e-05
