time,topic,depth,speed,target_depth,target_speed,cmd_forward,cmd_vertical,cmd_yaw_rate
1781556941.4241188,/auv/state,0.09844097955585894,0.19575038411867418,,,,,
1781556941.4245288,/guidance/setpoint,,,0.10299084571724461,0.0,,,
1781556941.424654,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781556941.4552093,/auv/state,0.10018159846595154,0.2142550581854233,,,,,
1781556941.4554515,/guidance/setpoint,,,0.09844097955585894,0.0,,,
1781556941.4556303,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781556941.4598007,/auv/state,0.09914501676377672,0.2142550581854233,,,,,
1781556941.4604354,/guidance/setpoint,,,0.10018159846595154,0.0,,,
1781556941.4606216,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781556941.4708047,/auv/state,0.09974338429128693,0.21857266243652193,,,,,
1781556941.4710848,/guidance/setpoint,,,0.09914501676377672,0.0,,,
1781556941.471423,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781556941.4947853,/guidance/setpoint,,,0.09974338429128693,0.0,,,
1781556941.4971578,/auv/state,0.09648750354208793,0.21857266243652193,,,,,
1781556941.4975662,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781556941.515883,/auv/state,0.1012533152898196,0.20240841621095615,,,,,
1781556941.5160434,/guidance/setpoint,,,0.09648750354208793,0.0,,,
1781556941.5161672,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781556941.5381446,/auv/state,0.10108677821563106,0.20632387404594127,,,,,
1781556941.5383258,/guidance/setpoint,,,0.1012533152898196,0.0,,,
1781556941.538429,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781556941.5635438,/auv/state,0.09524051934610403,0.20632387404594127,,,,,
1781556941.5637038,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781556941.565584,/guidance/setpoint,,,0.10108677821563106,0.0,,,
1781556941.5838878,/auv/state,0.09796920082953875,0.21018433510839352,,,,,
1781556941.584052,/guidance/setpoint,,,0.09524051934610403,0.0,,,
1781556941.5841837,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781556941.60404,/guidance/setpoint,,,0.09796920082953875,0.0,,,
1781556941.6041863,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781556941.6063588,/auv/state,0.10121237656485067,0.21018433510839352,,,,,
1781556941.6290543,/guidance/setpoint,,,0.10121237656485067,0.0,,,
1781556941.6312416,/auv/state,0.09586823710393982,0.213545391627567,,,,,
1781556941.6314812,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781556941.6489928,/guidance/setpoint,,,0.09586823710393982,0.0,,,
1781556941.64914,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781556941.6513357,/auv/state,0.0974598023803992,0.23184570542371585,,,,,
1781556941.6684804,/guidance/setpoint,,,0.0974598023803992,0.0,,,
1781556941.6695406,/auv/state,0.10114636355709018,0.23184570542371585,,,,,
1781556941.669701,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781556941.690043,/auv/state,0.10090007731378137,0.23609830694051043,,,,,
1781556941.6902628,/guidance/setpoint,,,0.10114636355709018,0.0,,,
1781556941.69041,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781556941.7166743,/guidance/setpoint,,,0.10090007731378137,0.0,,,
1781556941.7168305,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781556941.7199595,/auv/state,0.0971025428042458,0.23609830694051043,,,,,
1781556941.7390463,/auv/state,0.10126455704123588,0.22823261814838408,,,,,
1781556941.7392385,/guidance/setpoint,,,0.0971025428042458,0.0,,,
1781556941.739378,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781556941.7607987,/auv/state,0.099927138538078,0.2322372276658905,,,,,
1781556941.7610133,/guidance/setpoint,,,0.10126455704123588,0.0,,,
1781556941.761178,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781556941.7847364,/auv/state,0.10287973432077094,0.2322372276658905,,,,,
1781556941.7851646,/guidance/setpoint,,,0.099927138538078,0.0,,,
1781556941.7854192,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781556941.8073463,/guidance/setpoint,,,0.10287973432077094,0.0,,,
1781556941.8074598,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781556941.8091304,/auv/state,0.10132543853296738,0.2558251576939024,,,,,
1781556941.8572762,/auv/state,0.10027292882822325,0.2558251576939024,,,,,
1781556941.8578176,/guidance/setpoint,,,0.10132543853296738,0.0,,,
1781556941.8579404,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781556941.8605175,/auv/state,0.10066022449287698,0.25960836275813703,,,,,
1781556941.8608348,/guidance/setpoint,,,0.10027292882822325,0.0,,,
1781556941.861035,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781556941.880311,/guidance/setpoint,,,0.10066022449287698,0.0,,,
1781556941.8804154,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781556941.8820157,/auv/state,0.10300468488367187,0.24494286854610767,,,,,
1781556941.903799,/auv/state,0.10609034924841428,0.24494286854610767,,,,,
1781556941.90407,/guidance/setpoint,,,0.10300468488367187,0.0,,,
1781556941.9042563,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
