t,state,actuator_command,fired
3.714999999999998,IDLE,False,False
3.735000000000001,IDLE,False,False
3.755000000000001,IDLE,False,False
3.7750000000000004,IDLE,False,False
3.795,IDLE,False,False
3.8149999999999995,IDLE,False,False
3.834999999999999,IDLE,False,False
3.8549999999999986,IDLE,False,False
3.8749999999999982,IDLE,False,False
3.8950000000000014,IDLE,False,False
3.915000000000001,IDLE,False,False
3.9350000000000005,IDLE,False,False
3.955,IDLE,False,False
3.9749999999999996,IDLE,False,False
3.994999999999999,IDLE,False,False
4.014999999999999,IDLE,False,False
4.034999999999998,IDLE,False,False
4.054999999999998,IDLE,False,False
4.075000000000001,IDLE,False,False
4.095000000000001,IDLE,False,False
4.115,IDLE,False,False
4.135,IDLE,False,False
4.154999999999999,IDLE,False,False
4.174999999999999,IDLE,False,False
4.1949999999999985,IDLE,False,False
4.214999999999998,IDLE,False,False
4.235000000000001,IDLE,False,False
4.255000000000001,IDLE,False,False
4.275,IDLE,False,False
4.295,IDLE,False,False
4.3149999999999995,IDLE,False,False
4.334999999999999,IDLE,False,False
4.354999999999999,IDLE,False,False
4.374999999999998,IDLE,False,False
4.395000000000001,IDLE,False,False
4.415000000000001,IDLE,False,False
4.4350000000000005,IDLE,False,False
4.455,IDLE,False,False
4.475,IDLE,False,False
4.494999999999999,IDLE,False,False
4.514999999999999,IDLE,False,False
4.536,IDLE,False,False
4.554999999999998,IDLE,False,False
4.575000000000001,IDLE,False,False
4.595000000000001,IDLE,False,False
4.615,IDLE,False,False
4.635,IDLE,False,False
4.654999999999999,IDLE,False,False
4.674999999999999,IDLE,False,False
4.6949999999999985,IDLE,False,False
4.714999999999998,IDLE,False,False
4.735000000000001,IDLE,False,False
4.755000000000001,IDLE,False,False
4.775,IDLE,False,False
4.795,IDLE,False,False
4.8149999999999995,IDLE,False,False
4.834999999999999,IDLE,False,False
4.854999999999999,IDLE,False,False
4.874999999999998,IDLE,False,False
4.895000000000001,IDLE,False,False
4.915000000000001,IDLE,False,False
4.9350000000000005,IDLE,False,False
4.955,IDLE,False,False
4.975,IDLE,False,False
4.994999999999999,IDLE,False,False
5.014999999999999,IDLE,False,False
5.036,IDLE,False,False
5.054999999999998,IDLE,False,False
5.075000000000001,IDLE,False,False
5.095000000000001,IDLE,False,False
5.115,IDLE,False,False
5.135,IDLE,False,False
5.154999999999999,IDLE,False,False
5.174999999999999,IDLE,False,False
5.1949999999999985,IDLE,False,False
5.214999999999998,IDLE,False,False
5.235000000000001,IDLE,False,False
5.255000000000001,IDLE,False,False
5.275,IDLE,False,False
5.295,IDLE,False,False
5.3149999999999995,IDLE,False,False
5.334999999999999,IDLE,False,False
5.354999999999999,IDLE,False,False
5.374999999999998,IDLE,False,False
5.395000000000001,IDLE,False,False
5.415000000000001,IDLE,False,False
5.4350000000000005,IDLE,False,False
5.455,IDLE,False,False
5.475,IDLE,False,False
5.494999999999999,IDLE,False,False
5.514999999999999,IDLE,False,False
5.534999999999998,IDLE,False,False
5.554999999999998,IDLE,False,False
5.575000000000001,IDLE,False,False
5.595000000000001,IDLE,False,False
5.615,IDLE,False,False
5.635,IDLE,False,False
5.654999999999999,IDLE,False,False
5.674999999999999,IDLE,False,False
5.6949999999999985,IDLE,False,False
5.714999999999998,IDLE,False,False
5.735000000000001,IDLE,False,False
5.755000000000001,IDLE,False,False
5.775,IDLE,False,False
5.795,IDLE,False,False
5.8149999999999995,IDLE,False,False
5.834999999999999,IDLE,False,False
5.854999999999999,IDLE,False,False
5.874999999999998,IDLE,False,False
5.895000000000001,IDLE,False,False
5.915000000000001,IDLE,False,False
5.9350000000000005,IDLE,False,False
5.955,IDLE,False,False
5.975,IDLE,False,False
5.994999999999999,IDLE,False,False
6.014999999999999,IDLE,False,False
6.034999999999998,IDLE,False,False
6.054999999999998,IDLE,False,False
6.075000000000001,IDLE,False,False
6.095000000000001,IDLE,False,False
6.115,IDLE,False,False
6.135,IDLE,False,False
6.154999999999999,IDLE,False,False
6.174999999999999,IDLE,False,False
6.1949999999999985,IDLE,False,False
6.214999999999998,IDLE,False,False
6.235000000000001,IDLE,False,False
6.255000000000001,IDLE,False,False
6.275,IDLE,False,False
6.295,IDLE,False,False
6.3149999999999995,IDLE,False,False
6.334999999999999,IDLE,False,False
6.354999999999999,IDLE,False,False
6.374999999999998,IDLE,False,False
6.395000000000001,IDLE,False,False
6.415000000000001,IDLE,False,False
6.4350000000000005,IDLE,False,False
6.455,IDLE,False,False
6.475,IDLE,False,False
6.494999999999999,IDLE,False,False
6.514999999999999,IDLE,False,False
6.534999999999998,IDLE,False,False
6.554999999999998,IDLE,False,False
6.575000000000001,IDLE,False,False
6.595000000000001,IDLE,False,False
6.615,IDLE,False,False
6.635,IDLE,False,False
6.654999999999999,IDLE,False,False
6.674999999999999,IDLE,False,False
6.6949999999999985,IDLE,False,False
6.714999999999998,IDLE,False,False
6.735000000000001,IDLE,False,False
6.755000000000001,IDLE,False,False
6.775,IDLE,False,False
6.795,IDLE,False,False
6.8149999999999995,IDLE,False,False
6.834999999999999,IDLE,False,False
6.854999999999999,IDLE,False,False
6.874999999999998,IDLE,False,False
6.895000000000001,IDLE,False,False
6.915000000000001,IDLE,False,False
6.9350000000000005,IDLE,False,False
6.955,IDLE,False,False
6.975,IDLE,False,False
6.994999999999999,IDLE,False,False
7.014999999999999,IDLE,False,False
7.034999999999998,IDLE,False,False
7.054999999999998,IDLE,False,False
7.075000000000001,IDLE,False,False
7.095999999999998,IDLE,False,False
7.115,IDLE,False,False
7.135,IDLE,False,False
7.154999999999999,IDLE,False,False
7.174999999999999,IDLE,False,False
7.1949999999999985,IDLE,False,False
7.214999999999998,IDLE,False,False
7.235000000000001,IDLE,False,False
7.255000000000001,IDLE,False,False
7.275,IDLE,False,False
7.295,IDLE,False,False
7.3149999999999995,IDLE,False,False
7.334999999999999,IDLE,False,False
7.354999999999999,IDLE,False,False
7.374999999999998,IDLE,False,False
7.395000000000001,IDLE,False,False
7.415000000000001,IDLE,False,False
7.436999999999999,IDLE,False,False
7.455,IDLE,False,False
7.475,IDLE,False,False
7.494999999999999,IDLE,False,False
7.514999999999999,IDLE,False,False
7.534999999999998,IDLE,False,False
7.554999999999998,IDLE,False,False
7.575000000000001,IDLE,False,False
7.595000000000001,IDLE,False,False
7.615,IDLE,False,False
7.635,IDLE,False,False
7.654999999999999,IDLE,False,False
7.674999999999999,IDLE,False,False
7.6949999999999985,IDLE,False,False
7.714999999999998,IDLE,False,False
7.735000000000001,IDLE,False,False
7.755000000000001,IDLE,False,False
7.775,IDLE,False,False
7.795,IDLE,False,False
7.8149999999999995,IDLE,False,False
7.834999999999999,IDLE,False,False
7.854999999999999,IDLE,False,False
7.874999999999998,IDLE,False,False
7.895000000000001,IDLE,False,False
7.915000000000001,IDLE,False,False
7.9350000000000005,IDLE,False,False
7.955,IDLE,False,False
7.975,IDLE,False,False
7.994999999999999,IDLE,False,False
8.014999999999999,IDLE,False,False
8.034999999999998,IDLE,False,False
8.054999999999998,IDLE,False,False
8.075000000000001,IDLE,False,False
8.095,IDLE,False,False
8.115,IDLE,False,False
8.135,IDLE,False,False
8.155,IDLE,False,False
8.174999999999999,IDLE,False,False
8.194999999999999,IDLE,False,False
8.214999999999998,IDLE,False,False
8.235000000000001,IDLE,False,False
8.255,IDLE,False,False
8.275,IDLE,False,False
8.295,IDLE,False,False
8.315,IDLE,False,False
8.334999999999999,IDLE,False,False
8.354999999999999,IDLE,False,False
8.374999999999998,IDLE,False,False
8.395000000000001,IDLE,False,False
8.415000000000001,IDLE,False,False
8.435,IDLE,False,False
8.455,IDLE,False,False
8.475,IDLE,False,False
8.495,IDLE,False,False
8.514999999999999,IDLE,False,False
8.534999999999998,IDLE,False,False
8.554999999999998,IDLE,False,False
8.575000000000001,IDLE,False,False
8.595,IDLE,False,False
8.615999999999998,IDLE,False,False
8.635,IDLE,False,False
8.655,IDLE,False,False
8.674999999999999,IDLE,False,False
8.694999999999999,IDLE,False,False
8.714999999999998,IDLE,False,False
8.735000000000001,IDLE,False,False
8.755,IDLE,False,False
8.775,IDLE,False,False
8.795,IDLE,False,False
8.815,IDLE,False,False
8.834999999999999,IDLE,False,False
8.854999999999999,IDLE,False,False
8.874999999999998,IDLE,False,False
8.895000000000001,IDLE,False,False
8.915000000000001,IDLE,False,False
8.935,IDLE,False,False
8.955,IDLE,False,False
8.975,IDLE,False,False
8.995,IDLE,False,False
9.014999999999999,IDLE,False,False
9.034999999999998,IDLE,False,False
9.054999999999998,IDLE,False,False
9.075000000000001,IDLE,False,False
9.095,IDLE,False,False
9.115,IDLE,False,False
9.135,IDLE,False,False
9.155,IDLE,False,False
9.174999999999999,IDLE,False,False
9.194999999999999,IDLE,False,False
9.214999999999998,IDLE,False,False
9.235000000000001,IDLE,False,False
9.255,IDLE,False,False
9.275,IDLE,False,False
9.295,IDLE,False,False
9.315,IDLE,False,False
9.334999999999999,IDLE,False,False
9.354999999999999,IDLE,False,False
9.374999999999998,IDLE,False,False
9.395000000000001,IDLE,False,False
9.415000000000001,IDLE,False,False
9.435,IDLE,False,False
9.455,IDLE,False,False
9.475,IDLE,False,False
9.495,IDLE,False,False
9.514999999999999,IDLE,False,False
9.534999999999998,IDLE,False,False
9.554999999999998,IDLE,False,False
9.575000000000001,IDLE,False,False
9.595,IDLE,False,False
9.615,IDLE,False,False
9.635,IDLE,False,False
9.655,IDLE,False,False
9.674999999999999,IDLE,False,False
9.694999999999999,IDLE,False,False
9.714999999999998,IDLE,False,False
9.735000000000001,IDLE,False,False
9.755,IDLE,False,False
9.775,IDLE,False,False
9.795,IDLE,False,False
9.815,IDLE,False,False
9.834999999999999,IDLE,False,False
9.854999999999999,IDLE,False,False
9.876,IDLE,False,False
9.895000000000001,IDLE,False,False
9.915000000000001,IDLE,False,False
9.935,IDLE,False,False
9.955,IDLE,False,False
9.975,IDLE,False,False
9.995,IDLE,False,False
10.014999999999999,IDLE,False,False
10.034999999999998,IDLE,False,False
10.054999999999998,IDLE,False,False
10.075000000000001,IDLE,False,False
10.095,IDLE,False,False
10.115,IDLE,False,False
10.135,IDLE,False,False
10.155,IDLE,False,False
10.174999999999999,IDLE,False,False
10.194999999999999,IDLE,False,False
10.214999999999998,IDLE,False,False
10.235000000000001,IDLE,False,False
10.255,IDLE,False,False
10.275,IDLE,False,False
10.295,IDLE,False,False
10.315,IDLE,False,False
10.334999999999999,IDLE,False,False
10.354999999999999,IDLE,False,False
10.374999999999998,IDLE,False,False
10.395000000000001,IDLE,False,False
10.415000000000001,IDLE,False,False
10.435,IDLE,False,False
10.455,IDLE,False,False
10.475,IDLE,False,False
10.495,IDLE,False,False
10.514999999999999,IDLE,False,False
10.534999999999998,IDLE,False,False
10.554999999999998,IDLE,False,False
10.575000000000001,IDLE,False,False
10.595,IDLE,False,False
10.615,IDLE,False,False
10.635,IDLE,False,False
10.655,IDLE,False,False
10.674999999999999,IDLE,False,False
10.694999999999999,IDLE,False,False
10.714999999999998,IDLE,False,False
10.735000000000001,IDLE,False,False
10.755,IDLE,False,False
10.775,IDLE,False,False
10.795,IDLE,False,False
10.815,IDLE,False,False
10.834999999999999,IDLE,False,False
10.854999999999999,IDLE,False,False
10.874999999999998,IDLE,False,False
10.895000000000001,IDLE,False,False
10.915000000000001,IDLE,False,False
10.935,IDLE,False,False
10.955,IDLE,False,False
10.975,IDLE,False,False
10.995,IDLE,False,False
11.014999999999999,IDLE,False,False
11.034999999999998,IDLE,False,False
11.054999999999998,IDLE,False,False
11.075000000000001,IDLE,False,False
11.095,IDLE,False,False
11.115,IDLE,False,False
11.135,IDLE,False,False
11.155,IDLE,False,False
11.174999999999999,IDLE,False,False
11.194999999999999,IDLE,False,False
11.214999999999998,IDLE,False,False
11.235000000000001,IDLE,False,False
11.255,IDLE,False,False
11.275,IDLE,False,False
11.295,IDLE,False,False
11.315,IDLE,False,False
11.334999999999999,IDLE,False,False
11.354999999999999,IDLE,False,False
11.374999999999998,IDLE,False,False
11.395000000000001,IDLE,False,False
11.415000000000001,IDLE,False,False
11.435,IDLE,False,False
11.455,IDLE,False,False
11.475,IDLE,False,False
11.495,IDLE,False,False
11.514999999999999,IDLE,False,False
11.534999999999998,IDLE,False,False
11.554999999999998,IDLE,False,False
11.575000000000001,IDLE,False,False
11.595,IDLE,False,False
11.615,IDLE,False,False
11.635,IDLE,False,False
11.655,IDLE,False,False
11.674999999999999,IDLE,False,False
11.694999999999999,IDLE,False,False
11.714999999999998,IDLE,False,False
11.735000000000001,IDLE,False,False
11.755,IDLE,False,False
11.775,IDLE,False,False
11.795,IDLE,False,False
11.815,IDLE,False,False
11.834999999999999,IDLE,False,False
11.854999999999999,IDLE,False,False
11.874999999999998,IDLE,False,False
11.895000000000001,IDLE,False,False
11.915000000000001,IDLE,False,False
11.935,IDLE,False,False
11.955,IDLE,False,False
11.975,IDLE,False,False
11.995,IDLE,False,False
12.014999999999999,IDLE,False,False
12.034999999999998,IDLE,False,False
12.054999999999998,IDLE,False,False
12.075000000000001,IDLE,False,False
12.095,IDLE,False,False
12.115,IDLE,False,False
12.135,IDLE,False,False
12.155,IDLE,False,False
12.174999999999999,IDLE,False,False
12.194999999999999,IDLE,False,False
12.214999999999998,IDLE,False,False
12.235000000000001,IDLE,False,False
12.255,IDLE,False,False
12.275,IDLE,False,False
12.295,IDLE,False,False
12.315,IDLE,False,False
12.334999999999999,IDLE,False,False
12.354999999999999,IDLE,False,False
12.374999999999998,IDLE,False,False
12.395000000000001,IDLE,False,False
12.415000000000001,IDLE,False,False
12.435,IDLE,False,False
12.455,IDLE,False,False
12.475,IDLE,False,False
12.495,IDLE,False,False
12.514999999999999,IDLE,False,False
12.534999999999998,IDLE,False,False
12.554999999999998,IDLE,False,False
12.575000000000001,IDLE,False,False
12.595,IDLE,False,False
12.615,IDLE,False,False
12.635,IDLE,False,False
12.655,IDLE,False,False
12.674999999999999,IDLE,False,False
12.694999999999999,IDLE,False,False
12.714999999999998,IDLE,False,False
12.735000000000001,IDLE,False,False
12.755,IDLE,False,False
12.775,IDLE,False,False
12.795,IDLE,False,False
12.815,IDLE,False,False
12.834999999999999,IDLE,False,False
12.854999999999999,IDLE,False,False
12.874999999999998,IDLE,False,False
12.895000000000001,IDLE,False,False
12.915000000000001,IDLE,False,False
12.935,IDLE,False,False
12.955,IDLE,False,False
12.975,IDLE,False,False
12.995,IDLE,False,False
13.014999999999999,IDLE,False,False
13.034999999999998,IDLE,False,False
13.054999999999998,IDLE,False,False
13.075000000000001,IDLE,False,False
13.095,IDLE,False,False
13.115,IDLE,False,False
13.135,IDLE,False,False
13.155,IDLE,False,False
13.174999999999999,IDLE,False,False
13.194999999999999,IDLE,False,False
13.214999999999998,IDLE,False,False
13.235000000000001,IDLE,False,False
13.255,IDLE,False,False
13.275,IDLE,False,False
13.296000000000001,IDLE,False,False
13.315,IDLE,False,False
13.334999999999999,IDLE,False,False
13.354999999999999,IDLE,False,False
13.374999999999998,IDLE,False,False
13.395000000000001,IDLE,False,False
13.415000000000001,IDLE,False,False
13.435,IDLE,False,False
13.455,IDLE,False,False
13.475,IDLE,False,False
13.495,IDLE,False,False
13.514999999999999,IDLE,False,False
13.534999999999998,IDLE,False,False
13.554999999999998,IDLE,False,False
13.575000000000001,IDLE,False,False
13.595,IDLE,False,False
13.615,IDLE,False,False
13.635,IDLE,False,False
13.655,IDLE,False,False
13.674999999999999,IDLE,False,False
13.694999999999999,IDLE,False,False
13.714999999999998,IDLE,False,False
13.735000000000001,IDLE,False,False
13.755,IDLE,False,False
13.775,IDLE,False,False
13.795,IDLE,False,False
13.815,IDLE,False,False
13.834999999999999,IDLE,False,False
13.854999999999999,IDLE,False,False
13.874999999999998,IDLE,False,False
13.895000000000001,IDLE,False,False
13.915000000000001,IDLE,False,False
13.935,IDLE,False,False
13.955,IDLE,False,False
13.975,IDLE,False,False
13.995,IDLE,False,False
14.014999999999999,IDLE,False,False
14.034999999999998,IDLE,False,False
14.054999999999998,IDLE,False,False
14.075000000000001,IDLE,False,False
14.095,IDLE,False,False
14.115,IDLE,False,False
14.135,IDLE,False,False
14.155,IDLE,False,False
14.174999999999999,IDLE,False,False
14.194999999999999,IDLE,False,False
14.214999999999998,IDLE,False,False
14.235000000000001,IDLE,False,False
14.255,IDLE,False,False
14.275,IDLE,False,False
14.295,IDLE,False,False
14.315,IDLE,False,False
14.334999999999999,IDLE,False,False
14.354999999999999,IDLE,False,False
14.374999999999998,IDLE,False,False
14.395000000000001,IDLE,False,False
14.415000000000001,IDLE,False,False
14.435,IDLE,False,False
14.455,IDLE,False,False
14.475,IDLE,False,False
14.495,IDLE,False,False
14.514999999999999,IDLE,False,False
14.534999999999998,IDLE,False,False
14.554999999999998,IDLE,False,False
14.575000000000001,IDLE,False,False
14.595,IDLE,False,False
14.615,IDLE,False,False
14.635,IDLE,False,False
14.655,IDLE,False,False
14.676,IDLE,False,False
14.694999999999999,IDLE,False,False
14.714999999999998,IDLE,False,False
14.735000000000001,IDLE,False,False
14.755,IDLE,False,False
14.775,IDLE,False,False
14.795,IDLE,False,False
14.815,IDLE,False,False
14.834999999999999,IDLE,False,False
14.854999999999999,IDLE,False,False
14.876,IDLE,False,False
14.895000000000001,IDLE,False,False
14.915000000000001,IDLE,False,False
14.935,IDLE,False,False
14.955,IDLE,False,False
14.975,IDLE,False,False
14.995,IDLE,False,False
15.014999999999999,IDLE,False,False
15.034999999999998,IDLE,False,False
15.054999999999998,IDLE,False,False
15.075000000000001,IDLE,False,False
15.095,IDLE,False,False
15.115,IDLE,False,False
15.135,IDLE,False,False
15.155,IDLE,False,False
15.174999999999999,IDLE,False,False
15.194999999999999,IDLE,False,False
15.214999999999998,IDLE,False,False
15.235000000000001,IDLE,False,False
15.255,IDLE,False,False
15.275,IDLE,False,False
15.295,IDLE,False,False
15.315,IDLE,False,False
15.334999999999999,IDLE,False,False
15.354999999999999,IDLE,False,False
15.374999999999998,IDLE,False,False
15.395000000000001,IDLE,False,False
15.415000000000001,IDLE,False,False
15.435,IDLE,False,False
15.455,IDLE,False,False
15.475,IDLE,False,False
15.495,IDLE,False,False
15.514999999999999,IDLE,False,False
15.534999999999998,IDLE,False,False
15.554999999999998,IDLE,False,False
15.575000000000001,IDLE,False,False
15.595,IDLE,False,False
15.615,IDLE,False,False
15.635,IDLE,False,False
15.655,IDLE,False,False
15.674999999999999,IDLE,False,False
15.694999999999999,IDLE,False,False
15.714999999999998,IDLE,False,False
15.735000000000001,IDLE,False,False
15.755,IDLE,False,False
15.775,IDLE,False,False
15.795,IDLE,False,False
15.815,IDLE,False,False
15.834999999999999,IDLE,False,False
15.854999999999999,IDLE,False,False
15.874999999999998,IDLE,False,False
15.895000000000001,IDLE,False,False
15.915000000000001,IDLE,False,False
15.935,IDLE,False,False
15.955,IDLE,False,False
15.975,IDLE,False,False
15.995,IDLE,False,False
16.015,IDLE,False,False
16.034999999999997,IDLE,False,False
16.055,IDLE,False,False
16.075000000000003,IDLE,False,False
16.095,IDLE,False,False
16.115000000000002,IDLE,False,False
16.134999999999998,IDLE,False,False
16.155,IDLE,False,False
16.174999999999997,IDLE,False,False
16.195,IDLE,False,False
16.214999999999996,IDLE,False,False
16.235,IDLE,False,False
16.255000000000003,IDLE,False,False
16.275,IDLE,False,False
16.295,IDLE,False,False
16.314999999999998,IDLE,False,False
16.335,IDLE,False,False
16.354999999999997,IDLE,False,False
16.375,IDLE,False,False
16.395000000000003,IDLE,False,False
16.415,IDLE,False,False
16.435000000000002,IDLE,False,False
16.455,IDLE,False,False
16.475,IDLE,False,False
16.494999999999997,IDLE,False,False
16.515,IDLE,False,False
16.534999999999997,IDLE,False,False
16.555,IDLE,False,False
16.575000000000003,IDLE,False,False
16.595,IDLE,False,False
16.615000000000002,IDLE,False,False
16.634999999999998,IDLE,False,False
16.655,IDLE,False,False
16.674999999999997,IDLE,False,False
16.695,IDLE,False,False
16.714999999999996,IDLE,False,False
16.735,IDLE,False,False
16.755000000000003,IDLE,False,False
16.775,IDLE,False,False
16.795,IDLE,False,False
16.814999999999998,IDLE,False,False
16.835,IDLE,False,False
16.854999999999997,IDLE,False,False
16.875,IDLE,False,False
16.895000000000003,IDLE,False,False
16.915,IDLE,False,False
16.935000000000002,IDLE,False,False
16.955,IDLE,False,False
16.975,IDLE,False,False
16.994999999999997,IDLE,False,False
17.015,IDLE,False,False
17.034999999999997,IDLE,False,False
17.055,IDLE,False,False
17.075000000000003,IDLE,False,False
17.095,IDLE,False,False
17.115000000000002,IDLE,False,False
17.134999999999998,IDLE,False,False
17.155,IDLE,False,False
17.174999999999997,IDLE,False,False
17.195,IDLE,False,False
17.214999999999996,IDLE,False,False
17.235,IDLE,False,False
17.255000000000003,IDLE,False,False
17.275,IDLE,False,False
17.295,IDLE,False,False
17.314999999999998,IDLE,False,False
17.335,IDLE,False,False
17.354999999999997,IDLE,False,False
17.375,IDLE,False,False
17.395000000000003,IDLE,False,False
17.415,IDLE,False,False
17.435000000000002,IDLE,False,False
17.455,IDLE,False,False
17.475,IDLE,False,False
17.494999999999997,IDLE,False,False
17.515,IDLE,False,False
17.534999999999997,IDLE,False,False
17.555,IDLE,False,False
17.575000000000003,IDLE,False,False
17.595,IDLE,False,False
17.615000000000002,IDLE,False,False
17.634999999999998,IDLE,False,False
17.655,IDLE,False,False
17.674999999999997,IDLE,False,False
17.695,IDLE,False,False
