time,topic,depth,speed,target_depth,target_speed,cmd_forward,cmd_vertical,cmd_yaw_rate
1781556552.920062,/auv/state,0.10049068153127284,0.09610676908022024,,,,,
1781556552.9204793,/guidance/setpoint,,,2.0,0.0,,,
1781556552.9205751,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781556552.9720354,/auv/state,0.0990876141145236,0.08438546060289229,,,,,
1781556552.972411,/guidance/setpoint,,,2.0,0.0,,,
1781556552.972512,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781556552.97639,/auv/state,0.097750981275252,0.08438546060289229,,,,,
1781556552.9765365,/guidance/setpoint,,,2.0,0.0,,,
1781556552.9766188,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781556552.9799232,/auv/state,0.09807365820915215,0.08565130967704773,,,,,
1781556552.9800866,/guidance/setpoint,,,0.097750981275252,0.0,,,
1781556552.9801855,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781556552.9922943,/auv/state,0.10047241902566384,0.11410474509947947,,,,,
1781556552.9924986,/guidance/setpoint,,,0.09807365820915215,0.0,,,
1781556552.9926157,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781556553.0138092,/auv/state,0.103378911693549,0.11410474509947947,,,,,
1781556553.013976,/guidance/setpoint,,,0.10047241902566384,0.0,,,
1781556553.0141091,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781556553.0376554,/auv/state,0.10062152891714504,0.1161499379121676,,,,,
1781556553.037787,/guidance/setpoint,,,0.103378911693549,0.0,,,
1781556553.0378916,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781556553.056995,/guidance/setpoint,,,0.10062152891714504,0.0,,,
1781556553.0585148,/auv/state,0.09612728732681643,0.1161499379121676,,,,,
1781556553.0587187,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781556553.078577,/auv/state,0.10006672103819894,0.10941087894209829,,,,,
1781556553.0787976,/guidance/setpoint,,,0.09612728732681643,0.0,,,
1781556553.078954,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781556553.0989842,/auv/state,0.1005205657861552,0.11126481118609838,,,,,
1781556553.0991795,/guidance/setpoint,,,0.10006672103819894,0.0,,,
1781556553.0994034,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781556553.1221642,/auv/state,0.10127257400778818,0.11126481118609838,,,,,
1781556553.1222944,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781556553.1242428,/guidance/setpoint,,,0.1005205657861552,0.0,,,
1781556553.143287,/guidance/setpoint,,,0.10127257400778818,0.0,,,
1781556553.146885,/auv/state,0.10081029306320488,0.09480026869293008,,,,,
1781556553.1471066,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781556553.1671517,/auv/state,0.10200329391673472,0.09480026869293008,,,,,
1781556553.1676085,/guidance/setpoint,,,0.10081029306320488,0.0,,,
1781556553.167781,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
