time,topic,depth,speed,target_depth,target_speed,cmd_forward,cmd_vertical,cmd_yaw_rate
1781556828.3276746,/auv/state,0.10067954444593852,0.05754462712119764,,,,,
1781556828.3278356,/guidance/setpoint,,,0.1003415235229419,0.0,,,
1781556828.3279247,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781556828.3557303,/auv/state,0.0977604437899153,0.05754462712119764,,,,,
1781556828.3562348,/guidance/setpoint,,,0.10067954444593852,0.0,,,
1781556828.3564467,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781556828.3605597,/auv/state,0.10256501410326216,0.06151334128055344,,,,,
1781556828.360721,/guidance/setpoint,,,0.0977604437899153,0.0,,,
1781556828.3608282,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781556828.372347,/auv/state,0.10235180381278042,0.06269436602861803,,,,,
1781556828.372516,/guidance/setpoint,,,0.10256501410326216,0.0,,,
1781556828.3726213,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781556828.397,/auv/state,0.09663209636772907,0.06269436602861803,,,,,
1781556828.397137,/guidance/setpoint,,,0.10235180381278042,0.0,,,
1781556828.3972423,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781556828.4168525,/guidance/setpoint,,,0.09663209636772907,0.0,,,
1781556828.4170022,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781556828.4182696,/auv/state,0.09914777196081559,0.051254243213541065,,,,,
1781556828.437902,/auv/state,0.10268709943393944,0.051254243213541065,,,,,
1781556828.4382522,/guidance/setpoint,,,0.09914777196081559,0.0,,,
1781556828.438402,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781556828.4609892,/guidance/setpoint,,,0.10268709943393944,0.0,,,
1781556828.4611478,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781556828.4631767,/auv/state,0.0973854730220927,0.052046904460930736,,,,,
1781556828.4809315,/auv/state,0.09878933593063266,0.07111656983992914,,,,,
1781556828.4810812,/guidance/setpoint,,,0.0973854730220927,0.0,,,
1781556828.4812,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781556828.5093095,/auv/state,0.10274850877941333,0.07111656983992914,,,,,
1781556828.5095882,/guidance/setpoint,,,0.09878933593063266,0.0,,,
1781556828.5097373,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781556828.529287,/auv/state,0.10234149220741529,0.07248559590825149,,,,,
1781556828.529519,/guidance/setpoint,,,0.10274850877941333,0.0,,,
1781556828.5296865,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781556828.5522892,/auv/state,0.09878459778160815,0.07248559590825149,,,,,
1781556828.5525007,/guidance/setpoint,,,0.10234149220741529,0.0,,,
1781556828.552566,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781556828.5747328,/guidance/setpoint,,,0.09878459778160815,0.0,,,
1781556828.5758758,/auv/state,0.1029838735906824,0.07822923295263691,,,,,
1781556828.5761137,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781556828.594384,/auv/state,0.10139416906213228,0.07967723070778278,,,,,
1781556828.5946314,/guidance/setpoint,,,0.1029838735906824,0.0,,,
1781556828.5947807,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781556828.6167967,/guidance/setpoint,,,0.10139416906213228,0.0,,,
1781556828.6169112,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781556828.617668,/auv/state,0.10466705512660066,0.07967723070778278,,,,,
1781556828.637269,/auv/state,0.10307250615142038,0.07906211642257263,,,,,
1781556828.637499,/guidance/setpoint,,,0.10466705512660066,0.0,,,
1781556828.6376152,/sara_uuv/cmd_vel,,,,,0.0,0.0,0.0
1781556828.6727946,/auv/state,0.10211848003236958,0.07906211642257263,,,,,
1781556828.6730871,/guidance/setpoint,,,0.10307250615142038,0.0,,,
