t,mode,target_x,target_y,target_yaw,target_speed
8.25845456123352,WAYPOINT,18.099884087448572,-0.06566230169619303,0.0,0.8
27.469051837921143,WAYPOINT,33.09988408744857,2.934337698303807,0.0,0.8
47.769590854644775,WAYPOINT,48.09988408744857,2.934337698303807,0.0,0.8
68.46884870529175,WAYPOINT,60.09988408744857,-0.06566230169619303,0.0,0.8
