t,signal,value
6.021929740905762,imu_accel_x_mps2,0.004
6.021929740905762,imu_accel_y_mps2,0.021
6.021929740905762,imu_accel_z_mps2,9.889
6.021929740905762,imu_gyro_x_radps,0.01025
6.021929740905762,imu_gyro_y_radps,0.004
6.021929740905762,imu_gyro_z_radps,-0.00275
6.027179956436157,imu_accel_x_mps2,0.14400000000000002
6.027179956436157,imu_accel_y_mps2,0.033
6.027179956436157,imu_accel_z_mps2,9.794
6.027179956436157,imu_gyro_x_radps,0.0085
6.027179956436157,imu_gyro_y_radps,0.00375
6.027179956436157,imu_gyro_z_radps,-0.00275
6.030074119567871,pressure_depth_m,0.10402258561682488
6.030090570449829,pressure_pa,102345.46156490105
6.033640146255493,imu_accel_x_mps2,0.063
6.033640146255493,imu_accel_y_mps2,-0.036000000000000004
6.033640146255493,imu_accel_z_mps2,9.844
6.033640146255493,imu_gyro_x_radps,0.009000000000000001
6.033640146255493,imu_gyro_y_radps,0.0025
6.033640146255493,imu_gyro_z_radps,-0.002
6.035934209823608,battery_voltage_v,25.126447677612305
6.035934209823608,battery_current_a,2.3872880935668945
6.035934209823608,battery_percentage,0.9357399344444275
6.039055824279785,imu_accel_x_mps2,0.114
6.039055824279785,imu_accel_y_mps2,-0.061
6.039055824279785,imu_accel_z_mps2,9.869
6.039055824279785,imu_gyro_x_radps,0.00825
6.039055824279785,imu_gyro_y_radps,0.003
6.039055824279785,imu_gyro_z_radps,-0.0015
6.046053171157837,imu_accel_x_mps2,0.094
6.046053171157837,imu_accel_y_mps2,0.116
6.046053171157837,imu_accel_z_mps2,9.9
6.046053171157837,imu_gyro_x_radps,0.00975
6.046053171157837,imu_gyro_y_radps,0.00375
6.046053171157837,imu_gyro_z_radps,-0.00175
6.051762580871582,imu_accel_x_mps2,0.02
6.051762580871582,imu_accel_y_mps2,0.061
6.051762580871582,imu_accel_z_mps2,9.863
6.051762580871582,imu_gyro_x_radps,0.0075
6.051762580871582,imu_gyro_y_radps,0.00275
6.051762580871582,imu_gyro_z_radps,-0.00275
6.053953409194946,pressure_depth_m,0.09819156358143981
6.054060220718384,pressure_pa,102288.25923873392
6.056761980056763,battery_voltage_v,25.12644386291504
6.056761980056763,battery_current_a,2.387293577194214
6.056761980056763,battery_percentage,0.9356647729873657
6.0585713386535645,imu_accel_x_mps2,0.053
6.0585713386535645,imu_accel_y_mps2,-0.07
6.0585713386535645,imu_accel_z_mps2,9.829
6.0585713386535645,imu_gyro_x_radps,0.01
6.0585713386535645,imu_gyro_y_radps,0.004
6.0585713386535645,imu_gyro_z_radps,-0.0022500000000000003
6.062850475311279,imu_accel_x_mps2,0.008
6.062850475311279,imu_accel_y_mps2,0.017
6.062850475311279,imu_accel_z_mps2,9.857
6.062850475311279,imu_gyro_x_radps,0.009000000000000001
6.062850475311279,imu_gyro_y_radps,0.00375
6.062850475311279,imu_gyro_z_radps,-0.004
6.068274259567261,imu_accel_x_mps2,0.01
6.068274259567261,imu_accel_y_mps2,0.062
6.068274259567261,imu_accel_z_mps2,9.886000000000001
6.068274259567261,imu_gyro_x_radps,0.008
6.068274259567261,imu_gyro_y_radps,0.0045000000000000005
6.068274259567261,imu_gyro_z_radps,-0.001
6.073035478591919,imu_accel_x_mps2,0.134
6.073035478591919,imu_accel_y_mps2,0.033
6.073035478591919,imu_accel_z_mps2,9.936
6.073035478591919,imu_gyro_x_radps,0.01125
6.073035478591919,imu_gyro_y_radps,0.00475
6.073035478591919,imu_gyro_z_radps,-0.002
6.075084686279297,pressure_depth_m,0.09980110563410785
6.075145721435547,pressure_pa,102304.0488462706
6.077491998672485,battery_voltage_v,25.126441955566406
6.077491998672485,battery_current_a,2.3872997760772705
6.077491998672485,battery_percentage,0.9355763792991638
6.079004764556885,imu_accel_x_mps2,0.046
6.079004764556885,imu_accel_y_mps2,-0.037
6.079004764556885,imu_accel_z_mps2,9.874
6.079004764556885,imu_gyro_x_radps,0.0085
6.079004764556885,imu_gyro_y_radps,0.0045000000000000005
6.079004764556885,imu_gyro_z_radps,-0.00175
6.085384845733643,imu_accel_x_mps2,0.067
6.085384845733643,imu_accel_y_mps2,0.005
6.085384845733643,imu_accel_z_mps2,9.879
6.085384845733643,imu_gyro_x_radps,0.00875
6.085384845733643,imu_gyro_y_radps,0.00475
6.085384845733643,imu_gyro_z_radps,-0.00275
6.0935516357421875,imu_accel_x_mps2,-0.035
6.0935516357421875,imu_accel_y_mps2,0.013000000000000001
6.0935516357421875,imu_accel_z_mps2,9.83
6.0935516357421875,imu_gyro_x_radps,0.00975
6.0935516357421875,imu_gyro_y_radps,0.0022500000000000003
6.0935516357421875,imu_gyro_z_radps,-0.004
6.094801664352417,dvl_speed_mps,0.020331354978891596
6.094801664352417,dvl_velocity_x_mps,0.001083328057311022
6.094801664352417,dvl_velocity_y_mps,-0.01843940657359478
6.094801664352417,dvl_velocity_z_mps,-0.00849580371781342
6.094801664352417,dvl_altitude_m,9.112156867980957
6.094801664352417,dvl_good_beams,3.0
6.0950095653533936,dvl_quality_speed_mps,0.020331354978891596
6.098139762878418,battery_voltage_v,25.126440048217773
6.098139762878418,battery_current_a,2.3873047828674316
6.098139762878418,battery_percentage,0.9355056285858154
6.0982279777526855,imu_accel_x_mps2,0.022
6.0982279777526855,imu_accel_y_mps2,0.043000000000000003
6.0982279777526855,imu_accel_z_mps2,9.918000000000001
6.0982279777526855,imu_gyro_x_radps,0.00775
6.0982279777526855,imu_gyro_y_radps,0.00425
6.0982279777526855,imu_gyro_z_radps,-0.00175
6.10079026222229,pressure_depth_m,0.0989372528374449
6.100818157196045,pressure_pa,102295.57445033533
6.103250741958618,imu_accel_x_mps2,0.047
6.103250741958618,imu_accel_y_mps2,-0.001
6.103250741958618,imu_accel_z_mps2,9.983
6.103250741958618,imu_gyro_x_radps,0.00825
6.103250741958618,imu_gyro_y_radps,0.00275
6.103250741958618,imu_gyro_z_radps,-0.0032500000000000003
6.108144998550415,imu_accel_x_mps2,0.079
6.108144998550415,imu_accel_y_mps2,-0.006
6.108144998550415,imu_accel_z_mps2,9.892
6.108144998550415,imu_gyro_x_radps,0.00825
6.108144998550415,imu_gyro_y_radps,0.0035
6.108144998550415,imu_gyro_z_radps,-0.00275
6.113511800765991,imu_accel_x_mps2,0.004
6.113511800765991,imu_accel_y_mps2,-0.044
6.113511800765991,imu_accel_z_mps2,9.876
6.113511800765991,imu_gyro_x_radps,0.00925
6.113511800765991,imu_gyro_y_radps,0.0025
6.113511800765991,imu_gyro_z_radps,-0.0045000000000000005
6.1182568073272705,imu_accel_x_mps2,0.017
6.1182568073272705,imu_accel_y_mps2,0.009000000000000001
6.1182568073272705,imu_accel_z_mps2,9.962
6.1182568073272705,imu_gyro_x_radps,0.00925
6.1182568073272705,imu_gyro_y_radps,0.00425
6.1182568073272705,imu_gyro_z_radps,-0.0035
6.119122266769409,battery_voltage_v,25.126436233520508
6.119122266769409,battery_current_a,2.3873112201690674
6.119122266769409,battery_percentage,0.9354128241539001
6.120282888412476,pressure_depth_m,0.10179515499346908
6.120340585708618,pressure_pa,102323.61047048593
6.123193740844727,imu_accel_x_mps2,0.139
6.123193740844727,imu_accel_y_mps2,0.019
6.123193740844727,imu_accel_z_mps2,9.894
6.123193740844727,imu_gyro_x_radps,0.00925
6.123193740844727,imu_gyro_y_radps,0.00375
6.123193740844727,imu_gyro_z_radps,-0.0032500000000000003
6.1282970905303955,imu_accel_x_mps2,0.10400000000000001
6.1282970905303955,imu_accel_y_mps2,0.011
6.1282970905303955,imu_accel_z_mps2,9.891
6.1282970905303955,imu_gyro_x_radps,0.0105
6.1282970905303955,imu_gyro_y_radps,0.00275
6.1282970905303955,imu_gyro_z_radps,-0.00175
6.133257865905762,imu_accel_x_mps2,-0.02
6.133257865905762,imu_accel_y_mps2,-0.053
6.133257865905762,imu_accel_z_mps2,9.955
6.133257865905762,imu_gyro_x_radps,0.00825
6.133257865905762,imu_gyro_y_radps,0.00275
6.133257865905762,imu_gyro_z_radps,-0.0025
6.138209104537964,imu_accel_x_mps2,0.061
6.138209104537964,imu_accel_y_mps2,0.051000000000000004
6.138209104537964,imu_accel_z_mps2,9.803
6.138209104537964,imu_gyro_x_radps,0.0075
6.138209104537964,imu_gyro_y_radps,0.0035
6.138209104537964,imu_gyro_z_radps,-0.0015
6.139128684997559,battery_voltage_v,25.126434326171875
6.139128684997559,battery_current_a,2.387317180633545
6.139128684997559,battery_percentage,0.9353243708610535
6.140166282653809,pressure_depth_m,0.10079476856280796
6.140196800231934,pressure_pa,102313.79667960115
6.143050909042358,imu_accel_x_mps2,0.063
6.143050909042358,imu_accel_y_mps2,0.037
6.143050909042358,imu_accel_z_mps2,9.845
6.143050909042358,imu_gyro_x_radps,0.00925
6.143050909042358,imu_gyro_y_radps,0.004
6.143050909042358,imu_gyro_z_radps,-0.00275
6.148499250411987,imu_accel_x_mps2,0.023
6.148499250411987,imu_accel_y_mps2,-0.002
6.148499250411987,imu_accel_z_mps2,9.895
6.148499250411987,imu_gyro_x_radps,0.01025
6.148499250411987,imu_gyro_y_radps,0.0055
6.148499250411987,imu_gyro_z_radps,-0.003
6.154186248779297,imu_accel_x_mps2,0.109
6.154186248779297,imu_accel_y_mps2,0.049
6.154186248779297,imu_accel_z_mps2,9.879
6.154186248779297,imu_gyro_x_radps,0.0085
6.154186248779297,imu_gyro_y_radps,0.0022500000000000003
6.154186248779297,imu_gyro_z_radps,-0.00375
6.163475513458252,battery_voltage_v,25.12643051147461
6.163475513458252,battery_current_a,2.3873229026794434
6.163475513458252,battery_percentage,0.9352403879165649
6.1641845703125,imu_accel_x_mps2,0.029
6.1641845703125,imu_accel_y_mps2,0.001
6.1641845703125,imu_accel_z_mps2,9.847
6.1641845703125,imu_gyro_x_radps,0.0085
6.1641845703125,imu_gyro_y_radps,0.00425
6.1641845703125,imu_gyro_z_radps,-0.00125
6.164886236190796,dvl_speed_mps,0.02185665543124343
6.164886236190796,dvl_velocity_x_mps,0.0072585486357575
6.164886236190796,dvl_velocity_y_mps,-0.02016885665724715
6.164886236190796,dvl_velocity_z_mps,-0.00427130887221506
6.164886236190796,dvl_altitude_m,9.112174034118652
6.164886236190796,dvl_good_beams,3.0
6.165009498596191,dvl_quality_speed_mps,0.02185665543124343
6.167423248291016,pressure_depth_m,0.10075179169840631
6.1674535274505615,pressure_pa,102313.37507656137
6.172246932983398,imu_accel_x_mps2,0.009000000000000001
6.172246932983398,imu_accel_y_mps2,-0.02
6.172246932983398,imu_accel_z_mps2,9.868
6.172246932983398,imu_gyro_x_radps,0.00975
6.172246932983398,imu_gyro_y_radps,0.003
6.172246932983398,imu_gyro_z_radps,-0.0035
6.177634000778198,imu_accel_x_mps2,0.133
6.177634000778198,imu_accel_y_mps2,0.012
6.177634000778198,imu_accel_z_mps2,9.958
6.177634000778198,imu_gyro_x_radps,0.01025
6.177634000778198,imu_gyro_y_radps,0.00175
6.177634000778198,imu_gyro_z_radps,-0.0035
6.1829514503479,imu_accel_x_mps2,0.07
6.1829514503479,imu_accel_y_mps2,-0.045
6.1829514503479,imu_accel_z_mps2,9.917
6.1829514503479,imu_gyro_x_radps,0.00925
6.1829514503479,imu_gyro_y_radps,0.00275
6.1829514503479,imu_gyro_z_radps,-0.0032500000000000003
6.1833860874176025,battery_voltage_v,25.126428604125977
6.1833860874176025,battery_current_a,2.3873276710510254
6.1833860874176025,battery_percentage,0.9351696372032166
6.187398910522461,imu_accel_x_mps2,0.074
6.187398910522461,imu_accel_y_mps2,-0.007
6.187398910522461,imu_accel_z_mps2,9.783
6.187398910522461,imu_gyro_x_radps,0.008
6.187398910522461,imu_gyro_y_radps,0.0032500000000000003
6.187398910522461,imu_gyro_z_radps,-0.0035
6.189650535583496,pressure_depth_m,0.10006465633603095
6.189665794372559,pressure_pa,102306.63427865646
6.192355394363403,imu_accel_x_mps2,0.04
6.192355394363403,imu_accel_y_mps2,0.007
6.192355394363403,imu_accel_z_mps2,9.897
6.192355394363403,imu_gyro_x_radps,0.008
6.192355394363403,imu_gyro_y_radps,0.0022500000000000003
6.192355394363403,imu_gyro_z_radps,-0.0025
6.197480201721191,imu_accel_x_mps2,0.083
6.197480201721191,imu_accel_y_mps2,-0.025
6.197480201721191,imu_accel_z_mps2,9.811
6.197480201721191,imu_gyro_x_radps,0.01
6.197480201721191,imu_gyro_y_radps,0.00175
6.197480201721191,imu_gyro_z_radps,-0.0025
6.20238471031189,imu_accel_x_mps2,-0.009000000000000001
6.20238471031189,imu_accel_y_mps2,-0.08700000000000001
6.20238471031189,imu_accel_z_mps2,9.795
6.20238471031189,imu_gyro_x_radps,0.00925
6.20238471031189,imu_gyro_y_radps,0.002
6.20238471031189,imu_gyro_z_radps,-0.003
6.2035229206085205,battery_voltage_v,25.126426696777344
6.2035229206085205,battery_current_a,2.387333631515503
6.2035229206085205,battery_percentage,0.9350812435150146
6.2081708908081055,imu_accel_x_mps2,-0.016
6.2081708908081055,imu_accel_y_mps2,0.06
6.2081708908081055,imu_accel_z_mps2,9.831
6.2081708908081055,imu_gyro_x_radps,0.009000000000000001
6.2081708908081055,imu_gyro_y_radps,0.00125
6.2081708908081055,imu_gyro_z_radps,-0.0005
6.209453582763672,pressure_depth_m,0.10442729615317851
6.2094597816467285,pressure_pa,102349.43177526268
6.212821960449219,imu_accel_x_mps2,0.095
6.212821960449219,imu_accel_y_mps2,-0.078
6.212821960449219,imu_accel_z_mps2,9.862
6.212821960449219,imu_gyro_x_radps,0.0085
6.212821960449219,imu_gyro_y_radps,0.0025
6.212821960449219,imu_gyro_z_radps,-0.00175
6.218935012817383,imu_accel_x_mps2,0.014
6.218935012817383,imu_accel_y_mps2,0.025
6.218935012817383,imu_accel_z_mps2,9.898
6.218935012817383,imu_gyro_x_radps,0.0085
6.218935012817383,imu_gyro_y_radps,0.00075
6.218935012817383,imu_gyro_z_radps,-0.003
6.223569393157959,imu_accel_x_mps2,0.07200000000000001
6.223569393157959,imu_accel_y_mps2,0.01
6.223569393157959,imu_accel_z_mps2,9.922
6.223569393157959,imu_gyro_x_radps,0.0085
6.223569393157959,imu_gyro_y_radps,0.00025
6.223569393157959,imu_gyro_z_radps,-0.00175
6.224567890167236,battery_voltage_v,25.126422882080078
6.224567890167236,battery_current_a,2.3873395919799805
6.224567890167236,battery_percentage,0.934992790222168
6.229485988616943,imu_accel_x_mps2,0.076
6.229485988616943,imu_accel_y_mps2,0.1
6.229485988616943,imu_accel_z_mps2,9.941
6.229485988616943,imu_gyro_x_radps,0.00825
6.229485988616943,imu_gyro_y_radps,0.0015
6.229485988616943,imu_gyro_z_radps,-0.0015
6.231741428375244,pressure_depth_m,0.10103520727005257
6.2318434715271,pressure_pa,102316.15538331922
6.2349958419799805,imu_accel_x_mps2,0.006
6.2349958419799805,imu_accel_y_mps2,0.003
6.2349958419799805,imu_accel_z_mps2,9.824
6.2349958419799805,imu_gyro_x_radps,0.0085
6.2349958419799805,imu_gyro_y_radps,0.00125
6.2349958419799805,imu_gyro_z_radps,-0.00175
6.2398035526275635,dvl_speed_mps,0.012407194067685642
6.2398035526275635,dvl_velocity_x_mps,0.009026690658652586
6.2398035526275635,dvl_velocity_y_mps,-0.008145342436992584
6.2398035526275635,dvl_velocity_z_mps,-0.0024719864421828075
6.2398035526275635,dvl_altitude_m,9.11236572265625
6.2398035526275635,dvl_good_beams,3.0
6.239932060241699,dvl_quality_speed_mps,0.012407194067685642
6.242393255233765,imu_accel_x_mps2,-0.026000000000000002
6.242393255233765,imu_accel_y_mps2,0.034
6.242393255233765,imu_accel_z_mps2,9.892
6.242393255233765,imu_gyro_x_radps,0.00975
6.242393255233765,imu_gyro_y_radps,0.0005
6.242393255233765,imu_gyro_z_radps,-0.00175
6.245639801025391,battery_voltage_v,25.126420974731445
6.245639801025391,battery_current_a,2.3873445987701416
6.245639801025391,battery_percentage,0.9349176287651062
6.247436285018921,imu_accel_x_mps2,0.044
6.247436285018921,imu_accel_y_mps2,0.039
6.247436285018921,imu_accel_z_mps2,9.958
6.247436285018921,imu_gyro_x_radps,0.00875
6.247436285018921,imu_gyro_y_radps,0.0022500000000000003
6.247436285018921,imu_gyro_z_radps,-0.0035
6.2535974979400635,imu_accel_x_mps2,-0.066
6.2535974979400635,imu_accel_y_mps2,0.08
6.2535974979400635,imu_accel_z_mps2,9.908
6.2535974979400635,imu_gyro_x_radps,0.009000000000000001
6.2535974979400635,imu_gyro_y_radps,0.00075
6.2535974979400635,imu_gyro_z_radps,-0.0025
6.254719495773315,pressure_depth_m,0.10119310671240034
6.2547314167022705,pressure_pa,102317.70437684865
6.257463693618774,imu_accel_x_mps2,0.105
6.257463693618774,imu_accel_y_mps2,0.061
6.257463693618774,imu_accel_z_mps2,9.808
6.257463693618774,imu_gyro_x_radps,0.00875
6.257463693618774,imu_gyro_y_radps,0.00075
6.257463693618774,imu_gyro_z_radps,-0.0025
6.26252293586731,imu_accel_x_mps2,0.005
6.26252293586731,imu_accel_y_mps2,0.033
6.26252293586731,imu_accel_z_mps2,9.887
6.26252293586731,imu_gyro_x_radps,0.00725
6.26252293586731,imu_gyro_y_radps,0.0015
6.26252293586731,imu_gyro_z_radps,-0.003
6.266822099685669,battery_voltage_v,25.12641716003418
6.266822099685669,battery_current_a,2.387350559234619
6.266822099685669,battery_percentage,0.9348248243331909
6.267506837844849,imu_accel_x_mps2,0.04
6.267506837844849,imu_accel_y_mps2,0.078
6.267506837844849,imu_accel_z_mps2,9.9
6.267506837844849,imu_gyro_x_radps,0.00925
6.267506837844849,imu_gyro_y_radps,0.00175
6.267506837844849,imu_gyro_z_radps,-0.00275
6.272534132003784,imu_accel_x_mps2,0.052000000000000005
6.272534132003784,imu_accel_y_mps2,-0.061
6.272534132003784,imu_accel_z_mps2,9.869
6.272534132003784,imu_gyro_x_radps,0.00875
6.272534132003784,imu_gyro_y_radps,0.00025
6.272534132003784,imu_gyro_z_radps,-0.0015
6.2745819091796875,pressure_depth_m,0.10181681532128405
6.274594306945801,pressure_pa,102323.8229583018
6.277550458908081,imu_accel_x_mps2,0.111
6.277550458908081,imu_accel_y_mps2,0.029
6.277550458908081,imu_accel_z_mps2,9.86
6.277550458908081,imu_gyro_x_radps,0.00975
6.277550458908081,imu_gyro_y_radps,0.0005
6.277550458908081,imu_gyro_z_radps,-0.003
6.282463312149048,imu_accel_x_mps2,0.028
6.282463312149048,imu_accel_y_mps2,-0.07100000000000001
6.282463312149048,imu_accel_z_mps2,9.81
6.282463312149048,imu_gyro_x_radps,0.00775
6.282463312149048,imu_gyro_y_radps,0.00125
6.282463312149048,imu_gyro_z_radps,-0.00175
6.287593841552734,imu_accel_x_mps2,0.14
6.287593841552734,imu_accel_y_mps2,0.066
6.287593841552734,imu_accel_z_mps2,9.925
6.287593841552734,imu_gyro_x_radps,0.009000000000000001
6.287593841552734,imu_gyro_y_radps,-0.0005
6.287593841552734,imu_gyro_z_radps,-0.0022500000000000003
6.287822961807251,battery_voltage_v,25.126415252685547
6.287822961807251,battery_current_a,2.3873565196990967
6.287822961807251,battery_percentage,0.9347319602966309
6.292548418045044,imu_accel_x_mps2,-0.04
6.292548418045044,imu_accel_y_mps2,0.062
6.292548418045044,imu_accel_z_mps2,9.85
6.292548418045044,imu_gyro_x_radps,0.0085
6.292548418045044,imu_gyro_y_radps,-0.002
6.292548418045044,imu_gyro_z_radps,-0.0035
6.294761896133423,pressure_depth_m,0.10020290659094556
6.294770240783691,pressure_pa,102307.99051365718
6.29762864112854,imu_accel_x_mps2,0.037
6.29762864112854,imu_accel_y_mps2,0.028
6.29762864112854,imu_accel_z_mps2,9.943
6.29762864112854,imu_gyro_x_radps,0.00975
6.29762864112854,imu_gyro_y_radps,-0.00025
6.29762864112854,imu_gyro_z_radps,-0.00275
6.30483865737915,imu_accel_x_mps2,0.026000000000000002
6.30483865737915,imu_accel_y_mps2,0.085
6.30483865737915,imu_accel_z_mps2,9.969
6.30483865737915,imu_gyro_x_radps,0.0095
6.30483865737915,imu_gyro_y_radps,0.00025
6.30483865737915,imu_gyro_z_radps,-0.0022500000000000003
6.308385610580444,battery_voltage_v,25.12641143798828
6.308385610580444,battery_current_a,2.387361526489258
6.308385610580444,battery_percentage,0.9346567988395691
6.310183525085449,dvl_speed_mps,0.017648647940752972
6.310183525085449,dvl_velocity_x_mps,0.01635659902825199
6.310183525085449,dvl_velocity_y_mps,0.00604999255200091
6.310183525085449,dvl_velocity_z_mps,0.002708141888152019
6.310183525085449,dvl_altitude_m,9.112561225891113
6.310183525085449,dvl_good_beams,3.0
6.310224771499634,dvl_quality_speed_mps,0.017648647940752972
6.312941312789917,imu_accel_x_mps2,-0.079
6.312941312789917,imu_accel_y_mps2,0.054
6.312941312789917,imu_accel_z_mps2,9.875
6.312941312789917,imu_gyro_x_radps,0.0095
6.312941312789917,imu_gyro_y_radps,0.001
6.312941312789917,imu_gyro_z_radps,-0.00375
6.317808389663696,imu_accel_x_mps2,0.014
6.317808389663696,imu_accel_y_mps2,0.031
6.317808389663696,imu_accel_z_mps2,9.949
6.317808389663696,imu_gyro_x_radps,0.0085
6.317808389663696,imu_gyro_y_radps,-0.00175
6.317808389663696,imu_gyro_z_radps,-0.0022500000000000003
6.320260047912598,pressure_depth_m,0.10213756682042541
6.320274353027344,pressure_pa,102326.96953050837
6.322824478149414,imu_accel_x_mps2,0.08
6.322824478149414,imu_accel_y_mps2,-0.006
6.322824478149414,imu_accel_z_mps2,9.822000000000001
6.322824478149414,imu_gyro_x_radps,0.00725
6.322824478149414,imu_gyro_y_radps,-0.00075
6.322824478149414,imu_gyro_z_radps,-0.00425
6.3281474113464355,imu_accel_x_mps2,0.094
6.3281474113464355,imu_accel_y_mps2,0.055
6.3281474113464355,imu_accel_z_mps2,9.835
6.3281474113464355,imu_gyro_x_radps,0.0095
6.3281474113464355,imu_gyro_y_radps,-0.0015
6.3281474113464355,imu_gyro_z_radps,-0.00375
6.328994274139404,battery_voltage_v,25.12640953063965
6.328994274139404,battery_current_a,2.387366771697998
6.328994274139404,battery_percentage,0.9345728158950806
6.332993507385254,imu_accel_x_mps2,0.10300000000000001
6.332993507385254,imu_accel_y_mps2,0.08600000000000001
6.332993507385254,imu_accel_z_mps2,9.906
6.332993507385254,imu_gyro_x_radps,0.0095
6.332993507385254,imu_gyro_y_radps,-0.00175
6.332993507385254,imu_gyro_z_radps,-0.002
6.338803768157959,imu_accel_x_mps2,0.10300000000000001
6.338803768157959,imu_accel_y_mps2,-0.073
6.338803768157959,imu_accel_z_mps2,9.874
6.338803768157959,imu_gyro_x_radps,0.00975
6.338803768157959,imu_gyro_y_radps,-0.0015
6.338803768157959,imu_gyro_z_radps,-0.003
6.341537714004517,pressure_depth_m,0.10064876066592694
6.341572284698486,pressure_pa,102312.36434213274
6.343977928161621,imu_accel_x_mps2,-0.02
6.343977928161621,imu_accel_y_mps2,-0.008
6.343977928161621,imu_accel_z_mps2,10.015
6.343977928161621,imu_gyro_x_radps,0.010750000000000001
6.343977928161621,imu_gyro_y_radps,-0.0022500000000000003
6.343977928161621,imu_gyro_z_radps,-0.001
6.349079608917236,imu_accel_x_mps2,-0.004
6.349079608917236,imu_accel_y_mps2,0.025
6.349079608917236,imu_accel_z_mps2,9.911
6.349079608917236,imu_gyro_x_radps,0.00925
6.349079608917236,imu_gyro_y_radps,-0.0005
6.349079608917236,imu_gyro_z_radps,-0.0032500000000000003
6.3499486446380615,battery_voltage_v,25.126407623291016
6.3499486446380615,battery_current_a,2.3873722553253174
6.3499486446380615,battery_percentage,0.9344844222068787
6.353954792022705,imu_accel_x_mps2,0.047
6.353954792022705,imu_accel_y_mps2,-0.043000000000000003
6.353954792022705,imu_accel_z_mps2,9.894
6.353954792022705,imu_gyro_x_radps,0.00875
6.353954792022705,imu_gyro_y_radps,-0.002
6.353954792022705,imu_gyro_z_radps,-0.0015
6.358976125717163,imu_accel_x_mps2,0.155
6.358976125717163,imu_accel_y_mps2,-0.09
6.358976125717163,imu_accel_z_mps2,9.845
6.358976125717163,imu_gyro_x_radps,0.00975
6.358976125717163,imu_gyro_y_radps,-0.0025
6.358976125717163,imu_gyro_z_radps,-0.002
6.360848903656006,pressure_depth_m,0.10002070840327068
6.360894203186035,pressure_pa,102306.20314943609
6.364078998565674,imu_accel_x_mps2,-0.038
6.364078998565674,imu_accel_y_mps2,0.051000000000000004
6.364078998565674,imu_accel_z_mps2,9.933
6.364078998565674,imu_gyro_x_radps,0.00925
6.364078998565674,imu_gyro_y_radps,-0.003
6.364078998565674,imu_gyro_z_radps,-0.0015
6.368922710418701,imu_accel_x_mps2,0.083
6.368922710418701,imu_accel_y_mps2,0.054
6.368922710418701,imu_accel_z_mps2,9.874
6.368922710418701,imu_gyro_x_radps,0.00975
6.368922710418701,imu_gyro_y_radps,-0.00175
6.368922710418701,imu_gyro_z_radps,-0.0025
6.3699140548706055,battery_voltage_v,25.12640380859375
6.3699140548706055,battery_current_a,2.3873777389526367
6.3699140548706055,battery_percentage,0.934395968914032
6.374115705490112,imu_accel_x_mps2,-0.015
6.374115705490112,imu_accel_y_mps2,0.013000000000000001
6.374115705490112,imu_accel_z_mps2,9.808
6.374115705490112,imu_gyro_x_radps,0.0095
6.374115705490112,imu_gyro_y_radps,-0.0022500000000000003
6.374115705490112,imu_gyro_z_radps,-0.0015
6.379974842071533,dvl_quality_speed_mps,0.02409428742622397
6.379982948303223,dvl_speed_mps,0.02409428742622397
6.379982948303223,dvl_velocity_x_mps,-0.02167162989841406
6.379982948303223,dvl_velocity_y_mps,0.00013870206174457222
6.379982948303223,dvl_velocity_z_mps,0.01052881312692594
6.379982948303223,dvl_altitude_m,9.112787246704102
6.379982948303223,dvl_good_beams,3.0
6.3817174434661865,imu_accel_x_mps2,-0.096
6.3817174434661865,imu_accel_y_mps2,-0.113
6.3817174434661865,imu_accel_z_mps2,9.849
6.3817174434661865,imu_gyro_x_radps,0.008
6.3817174434661865,imu_gyro_y_radps,-0.0022500000000000003
6.3817174434661865,imu_gyro_z_radps,-0.00125
6.383781909942627,pressure_pa,102261.28407673266
6.383811712265015,pressure_depth_m,0.095441801909547
6.386588096618652,imu_accel_x_mps2,0.046
6.386588096618652,imu_accel_y_mps2,0.003
6.386588096618652,imu_accel_z_mps2,9.9
6.386588096618652,imu_gyro_x_radps,0.009000000000000001
6.386588096618652,imu_gyro_y_radps,-0.00275
6.386588096618652,imu_gyro_z_radps,-0.0022500000000000003
6.3906755447387695,battery_voltage_v,25.126401901245117
6.3906755447387695,battery_current_a,2.387382745742798
6.3906755447387695,battery_percentage,0.9343163967132568
6.391580581665039,imu_accel_x_mps2,0.058
6.391580581665039,imu_accel_y_mps2,-0.021
6.391580581665039,imu_accel_z_mps2,9.88
6.391580581665039,imu_gyro_x_radps,0.0095
6.391580581665039,imu_gyro_y_radps,-0.00275
6.391580581665039,imu_gyro_z_radps,-0.0045000000000000005
6.396610498428345,imu_accel_x_mps2,0.014
6.396610498428345,imu_accel_y_mps2,0.088
6.396610498428345,imu_accel_z_mps2,9.834
6.396610498428345,imu_gyro_x_radps,0.00775
6.396610498428345,imu_gyro_y_radps,-0.00175
6.396610498428345,imu_gyro_z_radps,-0.0022500000000000003
6.401640892028809,imu_accel_x_mps2,0.11900000000000001
6.401640892028809,imu_accel_y_mps2,0.009000000000000001
6.401640892028809,imu_accel_z_mps2,9.788
6.401640892028809,imu_gyro_x_radps,0.009000000000000001
6.401640892028809,imu_gyro_y_radps,-0.002
6.401640892028809,imu_gyro_z_radps,-0.002
6.403547286987305,pressure_depth_m,0.10159152323308851
6.403554439544678,pressure_pa,102321.6128429166
6.40669584274292,imu_accel_x_mps2,0.03
6.40669584274292,imu_accel_y_mps2,-0.014
6.40669584274292,imu_accel_z_mps2,9.869
